"","Core","Ecosystem","Lat","Long"
"39440","Mg_ 1600","Mangrove",0.566157,-80.00109
"39453","Mg_ 1601","Mangrove",0.565832,-80.001844
"39463","Mg_ 1602","Mangrove",0.559662,-79.998071
"39477","Mg_ 1640","Mangrove",20.87373333,-90.35935
"39483","Mg_ 1641","Mangrove",8.04,98.9
"39488","Mg_ 1642","Mangrove",8.04,98.9
"39493","Mg_ 1643","Mangrove",8.04,98.9
"39498","Mg_ 1644","Mangrove",8.04,98.9
"39503","Mg_ 1645","Mangrove",8.04,98.9
"39508","Mg_ 1646","Mangrove",8.04,98.9
"39513","Mg_ 1647","Mangrove",8.04,98.9
"39518","Mg_ 1648","Mangrove",8.04,98.9
"39523","Mg_ 1649","Mangrove",20.5,106.6
"39528","Mg_ 1650","Mangrove",20.5,106.6
"39533","Mg_ 1651","Mangrove",20.5,106.6
"39538","Mg_ 1652","Mangrove",20.5,106.6
"39543","Mg_ 1653","Mangrove",20.5,106.6
"39548","Mg_ 1654","Mangrove",20,106
"39553","Mg_ 1655","Mangrove",10.2,104.6
"39558","Mg_ 1656","Mangrove",10.2,104.6
"39563","Mg_ 1657","Mangrove",10.2,104.6
"39568","Mg_ 1658","Mangrove",16.57923,-98.8213
"39573","Mg_ 1659","Mangrove",16.64466,-99.2596
"39578","Mg_ 1660","Mangrove",20.21604,-90.4268
"39583","Mg_ 1661","Mangrove",27.98859,-114.086
"39589","Mg_ 1662","Mangrove",-6.14567,12.37461
"39595","Mg_ 1663","Mangrove",-18.37,146.11
"39602","Mg_ 1664","Mangrove",25.88,-81.37
"39612","Mg_ 1665","Mangrove",-5.97,12.37
"39620","Mg_ 1666","Mangrove",-5.96972,12.36972
"39628","Mg_ 1667","Mangrove",20.03333,-75.1667
"39634","Mg_ 1668","Mangrove",26.48,-81.96
"39643","Mg_ 1669","Mangrove",-0.918033361,-46.67931747
"39648","Mg_ 1670","Mangrove",-0.918099999,-46.67918396
"39653","Mg_ 1671","Mangrove",-0.918333352,-46.67895126
"39658","Mg_ 1672","Mangrove",-0.918550014,-46.67884827
"39663","Mg_ 1673","Mangrove",-0.91869998,-46.67876816
"39668","Mg_ 1674","Mangrove",-0.915733337,-46.72433472
"39673","Mg_ 1675","Mangrove",-0.91566664,-46.72421646
"39678","Mg_ 1676","Mangrove",-0.915600002,-46.7240181
"39683","Mg_ 1677","Mangrove",-0.915533304,-46.72398376
"39688","Mg_ 1678","Mangrove",-0.915466666,-46.67931747
"39693","Mg_ 1679","Mangrove",-0.915416658,-46.67918396
"39698","Mg_ 1680","Mangrove",-0.91353333,-46.67910004
"39703","Mg_ 1681","Mangrove",-0.913683355,-46.67901611
"39708","Mg_ 1682","Mangrove",-0.913866639,-46.67895126
"39713","Mg_ 1683","Mangrove",-0.914016664,-46.67884827
"39718","Mg_ 1684","Mangrove",-0.914200008,-46.67876816
"39723","Mg_ 1685","Mangrove",-0.914399981,-46.68149948
"39728","Mg_ 1686","Mangrove",-0.912349999,-46.68168259
"39733","Mg_ 1687","Mangrove",-0.91231668,-46.68183517
"39738","Mg_ 1688","Mangrove",-0.912266672,-46.68199921
"39743","Mg_ 1689","Mangrove",-0.912233353,-46.68216705
"39748","Mg_ 1690","Mangrove",-0.912216663,-46.68236542
"39753","Mg_ 1691","Mangrove",-0.912166655,-46.65230179
"39758","Mg_ 1692","Mangrove",-0.654933333,-47.3942337
"39763","Mg_ 1693","Mangrove",-0.655149996,-47.3942337
"39768","Mg_ 1694","Mangrove",-0.655316651,-47.39429855
"39773","Mg_ 1695","Mangrove",-0.655550003,-47.39419937
"39778","Mg_ 1696","Mangrove",-0.655683339,-47.39416504
"39783","Mg_ 1697","Mangrove",-0.655866683,-47.39413452
"39788","Mg_ 1698","Mangrove",27.83969,-82.62804
"39798","Mg_ 1699","Mangrove",27.83969,-82.62804
"39808","Mg_ 1700","Mangrove",27.83969,-82.62804
"39818","Mg_ 1701","Mangrove",27.83961,-82.62815
"39828","Mg_ 1702","Mangrove",27.83961,-82.62815
"39838","Mg_ 1703","Mangrove",27.84274,-82.63024
"39848","Mg_ 1704","Mangrove",27.84274,-82.63024
"39858","Mg_ 1705","Mangrove",27.84274,-82.63024
"39864","Mg_ 1706","Mangrove",27.84263,-82.63014
"39874","Mg_ 1707","Mangrove",27.84263,-82.63014
"39883","Mg_ 1708","Mangrove",13.6456,-16.6456
"39888","Mg_ 1709","Mangrove",13.96215,-16.64558333
"39893","Mg_ 1710","Mangrove",13.96223333,-16.64556667
"39898","Mg_ 1711","Mangrove",13.96246667,-16.64556667
"39903","Mg_ 1712","Mangrove",13.96253333,-16.64558333
"39908","Mg_ 1713","Mangrove",13.96266667,-16.6456
"39913","Mg_ 1714","Mangrove",18.42839,-66.03943
"39932","Mg_ 1715","Mangrove",18.42839,-66.03943
"39953","Mg_ 1716","Mangrove",18.43308,-66.05859
"39974","Mg_ 1717","Mangrove",20.48278,86.69051
"39979","Mg_ 1718","Mangrove",20.48278,86.69051
"39984","Mg_ 1719","Mangrove",20.48278,86.69051
"39989","Mg_ 1720","Mangrove",20.48278,86.69051
"39994","Mg_ 1721","Mangrove",20.48278,86.69051
"39999","Mg_ 1722","Mangrove",20.48278,86.69051
"40004","Mg_ 1723","Mangrove",20.48278,86.69051
"40009","Mg_ 1724","Mangrove",20.48278,86.69051
"40014","Mg_ 1725","Mangrove",20.48278,86.69051
"40019","Mg_ 1726","Mangrove",20.48278,86.69051
"40024","Mg_ 1727","Mangrove",20.48278,86.69051
"40029","Mg_ 1728","Mangrove",20.48278,86.69051
"40034","Mg_ 1729","Mangrove",20.48278,86.69051
"40039","Mg_ 1730","Mangrove",20.48278,86.69051
"40044","Mg_ 1731","Mangrove",20.48278,86.69051
"40049","Mg_ 1732","Mangrove",20.48278,86.69051
"40054","Mg_ 1733","Mangrove",20.48278,86.69051
"40059","Mg_ 1734","Mangrove",20.48278,86.69051
"40064","Mg_ 1735","Mangrove",20.48278,86.69051
"40069","Mg_ 1736","Mangrove",20.48278,86.69051
"40074","Mg_ 1737","Mangrove",20.48278,86.69051
"40079","Mg_ 1738","Mangrove",20.48278,86.69051
"40084","Mg_ 1739","Mangrove",20.48278,86.69051
"40089","Mg_ 1740","Mangrove",20.48278,86.69051
"40094","Mg_ 1741","Mangrove",20.48278,86.69051
"40099","Mg_ 1742","Mangrove",20.48278,86.69051
"40104","Mg_ 1743","Mangrove",20.48278,86.69051
"40109","Mg_ 1744","Mangrove",20.48278,86.69051
"40114","Mg_ 1745","Mangrove",20.48278,86.69051
"40119","Mg_ 1746","Mangrove",20.48278,86.69051
"40124","Mg_ 1747","Mangrove",20.48278,86.69051
"40129","Mg_ 1748","Mangrove",20.48278,86.69051
"40134","Mg_ 1749","Mangrove",20.48278,86.69051
"40139","Mg_ 1750","Mangrove",20.48278,86.69051
"40144","Mg_ 1751","Mangrove",20.48278,86.69051
"40149","Mg_ 1752","Mangrove",20.48278,86.69051
"40154","Mg_ 1753","Mangrove",20.48278,86.69051
"40159","Mg_ 1754","Mangrove",20.48278,86.69051
"40164","Mg_ 1755","Mangrove",20.48278,86.69051
"40169","Mg_ 1756","Mangrove",20.48278,86.69051
"40174","Mg_ 1757","Mangrove",20.48278,86.69051
"40179","Mg_ 1758","Mangrove",20.48278,86.69051
"40184","Mg_ 1759","Mangrove",20.48278,86.69051
"40189","Mg_ 1760","Mangrove",20.48278,86.69051
"40194","Mg_ 1761","Mangrove",20.48278,86.69051
"40199","Mg_ 1762","Mangrove",20.48278,86.69051
"40204","Mg_ 1763","Mangrove",20.48278,86.69051
"40209","Mg_ 1764","Mangrove",20.48278,86.69051
"40214","Mg_ 1765","Mangrove",20.48278,86.69051
"40219","Mg_ 1766","Mangrove",20.48278,86.69051
"40224","Mg_ 1767","Mangrove",20.48278,86.69051
"40229","Mg_ 1768","Mangrove",20.48278,86.69051
"40234","Mg_ 1769","Mangrove",20.48278,86.69051
"40239","Mg_ 1770","Mangrove",20.48278,86.69051
"40244","Mg_ 1771","Mangrove",20.48278,86.69051
"40249","Mg_ 1772","Mangrove",20.48278,86.69051
"40254","Mg_ 1773","Mangrove",20.48278,86.69051
"40259","Mg_ 1774","Mangrove",20.48278,86.69051
"40264","Mg_ 1775","Mangrove",20.48278,86.69051
"40269","Mg_ 1776","Mangrove",20.48278,86.69051
"40274","Mg_ 1777","Mangrove",20.48278,86.69051
"40279","Mg_ 1778","Mangrove",18.341585,-88.38512
"40293","Mg_ 1779","Mangrove",18.341424,-88.384933
"40309","Mg_ 1780","Mangrove",18.341285,-88.384764
"40322","Mg_ 1781","Mangrove",18.341197,-88.384567
"40332","Mg_ 1782","Mangrove",18.340982,-88.384435
"40346","Mg_ 1783","Mangrove",18.340789,-88.384322
"40359","Mg_ 1784","Mangrove",18.337675,-88.392519
"40374","Mg_ 1785","Mangrove",18.341508,-88.387317
"40389","Mg_ 1786","Mangrove",18.34228,-88.385284
"40401","Mg_ 1787","Mangrove",10.17528908,-85.19361632
"40406","Mg_ 1788","Mangrove",10.17550173,-85.19353909
"40411","Mg_ 1789","Mangrove",10.17571438,-85.19346186
"40416","Mg_ 1790","Mangrove",10.17592703,-85.19338463
"40421","Mg_ 1791","Mangrove",10.17613968,-85.1933074
"40426","Mg_ 1792","Mangrove",10.17635233,-85.19323016
"40431","Mg_ 1793","Mangrove",20.48278,86.69051
"40436","Mg_ 1794","Mangrove",20.48278,86.69051
"40441","Mg_ 1795","Mangrove",20.48278,86.69051
"40446","Mg_ 1796","Mangrove",20.48278,86.69051
"40451","Mg_ 1797","Mangrove",20.48278,86.69051
"40456","Mg_ 1798","Mangrove",20.48278,86.69051
"40461","Mg_ 1799","Mangrove",20.48278,86.69051
"40466","Mg_ 1800","Mangrove",20.48278,86.69051
"40471","Mg_ 1801","Mangrove",20.48278,86.69051
"40476","Mg_ 1802","Mangrove",20.48278,86.69051
"40481","Mg_ 1803","Mangrove",20.48278,86.69051
"40486","Mg_ 1804","Mangrove",20.48278,86.69051
"40491","Mg_ 1805","Mangrove",8.448672956,100.1574676
"40496","Mg_ 1806","Mangrove",8.448590974,100.1576672
"40501","Mg_ 1807","Mangrove",8.448581313,100.1578761
"40506","Mg_ 1808","Mangrove",8.448508213,100.1581302
"40511","Mg_ 1809","Mangrove",8.457437694,100.1781669
"40516","Mg_ 1810","Mangrove",8.457309827,100.1785843
"40521","Mg_ 1811","Mangrove",8.457263926,100.1788112
"40526","Mg_ 1812","Mangrove",8.457199883,100.1790563
"40531","Mg_ 1813","Mangrove",8.466551042,100.1819914
"40536","Mg_ 1814","Mangrove",8.466469102,100.1821728
"40541","Mg_ 1815","Mangrove",8.466377871,100.1824359
"40546","Mg_ 1816","Mangrove",8.466268718,100.1826445
"40551","Mg_ 1817","Mangrove",8.406723904,100.1622017
"40556","Mg_ 1818","Mangrove",8.406678203,100.162365
"40561","Mg_ 1819","Mangrove",8.406505733,100.1625825
"40566","Mg_ 1820","Mangrove",8.406440845,100.1631181
"40571","Mg_ 1821","Mangrove",8.439016808,100.1749048
"40576","Mg_ 1822","Mangrove",8.43889791,100.1753495
"40581","Mg_ 1823","Mangrove",8.43881592,100.175549
"40586","Mg_ 1824","Mangrove",8.438743,100.1757396
"40591","Mg_ 1825","Mangrove",8.415985412,100.2098647
"40596","Mg_ 1826","Mangrove",8.41593958,100.2100643
"40601","Mg_ 1827","Mangrove",8.415802616,100.2104907
"40606","Mg_ 1828","Mangrove",8.415774842,100.2106995
"40611","Mg_ 1829","Mangrove",8.447770626,100.1780194
"40616","Mg_ 1830","Mangrove",8.447688689,100.1782008
"40621","Mg_ 1831","Mangrove",8.44757943,100.1784457
"40626","Mg_ 1832","Mangrove",8.447497465,100.1786362
"40631","Mg_ 1833","Mangrove",8.47549199,100.1679847
"40636","Mg_ 1834","Mangrove",8.475446147,100.1681935
"40641","Mg_ 1835","Mangrove",8.47540006,100.168484
"40646","Mg_ 1836","Mangrove",8.475281979,100.1686562
"40651","Mg_ 1837","Mangrove",8.439972472,100.1848986
"40656","Mg_ 1838","Mangrove",8.439890532,100.18508
"40661","Mg_ 1839","Mangrove",8.439780638,100.1855338
"40666","Mg_ 1840","Mangrove",8.439698506,100.1857787
"40671","Mg_ 1841","Mangrove",8.459504936,100.1582175
"40676","Mg_ 1842","Mangrove",8.459423329,100.1582899
"40681","Mg_ 1843","Mangrove",8.459341238,100.1585259
"40686","Mg_ 1844","Mangrove",8.459313408,100.1587619
"40691","Mg_ 1845","Mangrove",7.38,99.56748333
"40696","Mg_ 1846","Mangrove",7.3798,99.5677
"40701","Mg_ 1847","Mangrove",7.37975,99.56788333
"40706","Mg_ 1848","Mangrove",7.379633333,99.56808333
"40711","Mg_ 1849","Mangrove",7.377283333,99.56916667
"40716","Mg_ 1850","Mangrove",7.377433333,99.56926667
"40721","Mg_ 1851","Mangrove",7.3776,99.56945
"40726","Mg_ 1852","Mangrove",7.377333333,99.56621667
"40731","Mg_ 1853","Mangrove",7.377133333,99.56621667
"40736","Mg_ 1854","Mangrove",7.376333333,99.5688
"40741","Mg_ 1855","Mangrove",7.375716667,99.56855
"40746","Mg_ 1856","Mangrove",7.375783333,99.56851667
"40751","Mg_ 1857","Mangrove",7.375566667,99.5684
"40756","Mg_ 1858","Mangrove",7.3727,99.57215
"40761","Mg_ 1859","Mangrove",7.372583333,99.57238333
"40766","Mg_ 1860","Mangrove",7.370933333,99.57628333
"40771","Mg_ 1861","Mangrove",7.371233333,99.57608333
"40776","Mg_ 1862","Mangrove",7.371366667,99.576
"40781","Mg_ 1863","Mangrove",7.371583333,99.57585
"40786","Mg_ 1864","Mangrove",7.373275,99.5794875
"40791","Mg_ 1865","Mangrove",7.373566667,99.57911667
"40796","Mg_ 1866","Mangrove",7.373666667,99.57883333
"40801","Mg_ 1867","Mangrove",7.37375,99.57861667
"40806","Mg_ 1868","Mangrove",7.374183333,99.58523333
"40811","Mg_ 1869","Mangrove",7.374083333,99.5854
"40816","Mg_ 1870","Mangrove",7.37375,99.58623333
"40821","Mg_ 1871","Mangrove",7.3783,99.59063333
"40826","Mg_ 1872","Mangrove",7.378433333,99.59098333
"40831","Mg_ 1873","Mangrove",7.3786,99.5913
"40836","Mg_ 1874","Mangrove",7.3787,99.5917
"40841","Mg_ 1875","Mangrove",7.3822222,99.58611111
"40846","Mg_ 1876","Mangrove",7.381616667,99.58691667
"40851","Mg_ 1877","Mangrove",7.3818,99.58666667
"40856","Mg_ 1878","Mangrove",7.381766667,99.58641667
"40861","Mg_ 1879","Mangrove",7.382133333,99.58636667
"40866","Mg_ 1880","Mangrove",7.382183333,99.58616667
"40871","Mg_ 1881","Mangrove",7.380966667,99.59343333
"40876","Mg_ 1882","Mangrove",7.381216667,99.59258333
"40881","Mg_ 1883","Mangrove",7.38115,99.59291667
"40886","Mg_ 1884","Mangrove",7.3811,99.59306667
"40891","Mg_ 1885","Mangrove",7.380933333,99.5932
"40896","Mg_ 1886","Mangrove",7.381133333,99.59345
"40901","Mg_ 1887","Mangrove",7.370716667,99.59071667
"40906","Mg_ 1888","Mangrove",7.37075,99.59041667
"40911","Mg_ 1889","Mangrove",7.370716667,99.59028333
"40916","Mg_ 1890","Mangrove",7.368916667,99.58988333
"40921","Mg_ 1891","Mangrove",7.3741,99.5736
"40926","Mg_ 1892","Mangrove",7.374416667,99.57396667
"40931","Mg_ 1912","Mangrove",9.82749491,-84.92116969
"40936","Mg_ 1913","Mangrove",9.82730941,-84.92129989
"40941","Mg_ 1914","Mangrove",9.827123909,-84.9214301
"40946","Mg_ 1915","Mangrove",9.826938409,-84.9215603
"40951","Mg_ 1916","Mangrove",9.826752909,-84.9216905
"40956","Mg_ 1917","Mangrove",9.826567408,-84.9218207
"40961","Mg_ 1918","Mangrove",16.281376,-88.593427
"40976","Mg_ 1919","Mangrove",16.281201,-88.593547
"40991","Mg_ 1920","Mangrove",16.280991,-88.593585
"41003","Mg_ 1921","Mangrove",16.280767,-88.593632
"41018","Mg_ 1922","Mangrove",16.280585,-88.593779
"41030","Mg_ 1923","Mangrove",16.280234,-88.593796
"41040","Mg_ 1924","Mangrove",16.288337,-88.591185
"41053","Mg_ 1925","Mangrove",16.288585,-88.591221
"41065","Mg_ 1926","Mangrove",16.28884,-88.5913
"41076","Mg_ 1927","Mangrove",16.289035,-88.591352
"41087","Mg_ 1928","Mangrove",16.28924,-88.591436
"41102","Mg_ 1929","Mangrove",16.289436,-88.591477
"41115","Mg_ 1930","Mangrove",27.0299,-81.988902
"41165","Mg_ 1931","Mangrove",27.029792,-81.988998
"41246","Mg_ 1932","Mangrove",18.44027,-65.95644
"41268","Mg_ 1933","Mangrove",18.44027,-65.95644
"41295","Mg_ 1934","Mangrove",11.50543538,103.0056093
"41300","Mg_ 1935","Mangrove",10.610373,103.853048
"41305","Mg_ 1936","Mangrove",10.610373,103.853048
"41310","Mg_ 1937","Mangrove",10.610373,103.853048
"41315","Mg_ 1938","Mangrove",10.61111709,103.91754
"41320","Mg_ 1939","Mangrove",10.611117,103.91754
"41325","Mg_ 1940","Mangrove",10.611117,103.91754
"41330","Mg_ 1941","Mangrove",10.611117,103.91754
"41335","Mg_ 1942","Mangrove",10.611117,103.91754
"41340","Mg_ 1943","Mangrove",10.55625792,103.807839
"41345","Mg_ 1944","Mangrove",10.556258,103.807839
"41350","Mg_ 1945","Mangrove",10.556258,103.807839
"41355","Mg_ 1946","Mangrove",10.556258,103.807839
"41360","Mg_ 1947","Mangrove",10.556258,103.807839
"41365","Mg_ 1948","Mangrove",10.54830279,103.8156464
"41370","Mg_ 1949","Mangrove",10.548303,103.815646
"41375","Mg_ 1950","Mangrove",10.548303,103.815646
"41380","Mg_ 1951","Mangrove",10.5824,103.82355
"41385","Mg_ 1952","Mangrove",10.582601,103.890377
"41390","Mg_ 1953","Mangrove",10.582601,103.890377
"41395","Mg_ 1954","Mangrove",10.582601,103.890377
"41400","Mg_ 1955","Mangrove",10.582601,103.890377
"41405","Mg_ 1956","Mangrove",10.556471,103.7258937
"41410","Mg_ 1957","Mangrove",10.556471,103.725894
"41415","Mg_ 1958","Mangrove",10.556471,103.725894
"41420","Mg_ 1959","Mangrove",10.527891,103.8052342
"41425","Mg_ 1960","Mangrove",10.527891,103.805234
"41430","Mg_ 1961","Mangrove",9.986094181,-84.81729021
"41435","Mg_ 1962","Mangrove",9.986267685,-84.81714408
"41440","Mg_ 1963","Mangrove",9.986441188,-84.81699795
"41445","Mg_ 1964","Mangrove",9.986614692,-84.81685182
"41450","Mg_ 1965","Mangrove",9.986788195,-84.81670569
"41455","Mg_ 1966","Mangrove",9.986961699,-84.81655956
"41460","Mg_ 1967","Mangrove",10.00067647,-84.85541068
"41465","Mg_ 1968","Mangrove",10.00088156,-84.85531485
"41470","Mg_ 1969","Mangrove",10.00108666,-84.85521902
"41475","Mg_ 1970","Mangrove",10.00129175,-84.85512319
"41480","Mg_ 1971","Mangrove",10.00149684,-84.85502736
"41485","Mg_ 1972","Mangrove",10.00170193,-84.85493153
"41490","Mg_ 2051","Mangrove",8.31768,-82.4038
"41495","Mg_ 2052","Mangrove",8.31768,-82.4038
"41500","Mg_ 2053","Mangrove",8.31768,-82.4038
"41505","Mg_ 2054","Mangrove",8.31768,-82.4038
"41510","Mg_ 2055","Mangrove",8.31768,-82.4038
"41515","Mg_ 2056","Mangrove",8.31768,-82.4038
"41520","Mg_ 2057","Mangrove",-7.78,39.32
"41526","Mg_ 2058","Mangrove",-7.786217,39.32183
"41532","Mg_ 2059","Mangrove",-7.79,39.31
"41538","Mg_ 2060","Mangrove",-7.798374,39.319382
"41544","Mg_ 2061","Mangrove",-7.81,39.31
"41550","Mg_ 2062","Mangrove",-7.810767,39.316144
"41556","Mg_ 2063","Mangrove",-7.83,39.24
"41562","Mg_ 2064","Mangrove",-7.838769,39.243489
"41568","Mg_ 2065","Mangrove",-7.76,39.29
"41574","Mg_ 2066","Mangrove",-7.762685,39.298524
"41580","Mg_ 2067","Mangrove",-7.78,39.3
"41586","Mg_ 2068","Mangrove",-7.787997,39.300607
"41592","Mg_ 2069","Mangrove",-7.79,39.36
"41598","Mg_ 2070","Mangrove",-7.790868,39.369734
"41604","Mg_ 2071","Mangrove",-7.79,39.3
"41610","Mg_ 2072","Mangrove",-7.799883,39.300607
"41616","Mg_ 2073","Mangrove",-7.8,39.29
"41622","Mg_ 2074","Mangrove",-7.801661,39.295053
"41628","Mg_ 2075","Mangrove",-7.77,39.31
"41634","Mg_ 2076","Mangrove",-7.770334,39.318936
"41640","Mg_ 2077","Mangrove",-7.8,39.28
"41646","Mg_ 2078","Mangrove",-7.805889,39.289323
"41652","Mg_ 2079","Mangrove",-7.81,39.33
"41658","Mg_ 2080","Mangrove",-7.813454,39.334681
"41664","Mg_ 2081","Mangrove",-7.82,39.32
"41670","Mg_ 2082","Mangrove",-7.828303,39.322083
"41676","Mg_ 2083","Mangrove",-7.83,39.27
"41682","Mg_ 2084","Mangrove",-7.83765,39.270828
"41688","Mg_ 2085","Mangrove",-7.76,39.29
"41693","Mg_ 2086","Mangrove",-7.765002,39.291276
"41698","Mg_ 2087","Mangrove",-7.78,39.28
"41704","Mg_ 2088","Mangrove",-7.782773,39.284373
"41710","Mg_ 2089","Mangrove",-7.79,39.3
"41716","Mg_ 2090","Mangrove",-7.794873,39.300623
"41722","Mg_ 2091","Mangrove",-7.79,39.35
"41728","Mg_ 2092","Mangrove",-7.799935,39.359471
"41734","Mg_ 2093","Mangrove",-7.8,39.27
"41740","Mg_ 2094","Mangrove",-7.803327,39.276501
"41746","Mg_ 2095","Mangrove",-7.81,39.35
"41752","Mg_ 2096","Mangrove",-7.817306,39.352697
"41758","Mg_ 2097","Mangrove",-7.82,39.32
"41764","Mg_ 2098","Mangrove",-7.825313,39.324718
"41770","Mg_ 2099","Mangrove",-7.83,39.33
"41776","Mg_ 2100","Mangrove",-7.838843,39.336653
"41782","Mg_ 2101","Mangrove",-7.79,39.37
"41788","Mg_ 2102","Mangrove",-7.790904,39.374205
"41794","Mg_ 2103","Mangrove",-7.82,39.26
"41800","Mg_ 2104","Mangrove",-7.820636,39.268396
"41806","Mg_ 2105","Mangrove",-7.8,39.35
"41812","Mg_ 2106","Mangrove",-7.805975,39.350342
"41818","Mg_ 2107","Mangrove",-7.81,39.3
"41824","Mg_ 2108","Mangrove",-7.811343,39.308245
"41830","Mg_ 2109","Mangrove",-7.81,39.29
"41836","Mg_ 2110","Mangrove",-7.818324,39.296719
"41842","Mg_ 2111","Mangrove",-7.82,39.33
"41848","Mg_ 2112","Mangrove",-7.822442,39.337592
"41854","Mg_ 2113","Mangrove",-7.82,39.29
"41860","Mg_ 2114","Mangrove",-7.826875,39.297231
"41866","Mg_ 2115","Mangrove",-7.81,39.28
"41872","Mg_ 2116","Mangrove",-7.811658,39.283833
"41878","Mg_ 2117","Mangrove",-7.84,39.33
"41884","Mg_ 2118","Mangrove",-7.846511,39.338839
"41890","Mg_ 2119","Mangrove",-7.85,39.23
"41896","Mg_ 2120","Mangrove",-7.857204,39.237177
"41902","Mg_ 2121","Mangrove",-7.79,39.29
"41908","Mg_ 2122","Mangrove",-7.795329,39.295608
"41914","Mg_ 2123","Mangrove",-7.81,39.3
"41920","Mg_ 2124","Mangrove",-7.819879,39.302273
"41926","Mg_ 2125","Mangrove",-7.82,39.3
"41932","Mg_ 2126","Mangrove",-7.82622,39.302886
"41938","Mg_ 2127","Mangrove",-7.82,39.24
"41944","Mg_ 2128","Mangrove",-7.825887,39.248947
"41950","Mg_ 2129","Mangrove",-7.85,39.23
"41956","Mg_ 2130","Mangrove",-7.851313,39.238495
"41962","Mg_ 2131","Mangrove",-7.85,39.29
"41968","Mg_ 2132","Mangrove",-7.851581,39.298895
"41974","Mg_ 2133","Mangrove",-7.79,39.28
"41980","Mg_ 2134","Mangrove",-7.798652,39.282973
"41986","Mg_ 2135","Mangrove",-7.83,39.28
"41992","Mg_ 2136","Mangrove",-7.839953,39.287271
"41998","Mg_ 2137","Mangrove",-7.85,39.25
"42004","Mg_ 2138","Mangrove",-7.856985,39.257743
"42010","Mg_ 2139","Mangrove",-7.77,39.33
"42016","Mg_ 2140","Mangrove",-7.773308,39.335235
"42022","Mg_ 2141","Mangrove",-7.79,39.33
"42028","Mg_ 2142","Mangrove",-7.790236,39.339099
"42034","Mg_ 2143","Mangrove",-7.76,39.29
"42040","Mg_ 2144","Mangrove",-7.76533,39.297976
"42046","Mg_ 2145","Mangrove",-7.77,39.3
"42052","Mg_ 2146","Mangrove",-7.778774,39.300586
"42058","Mg_ 2147","Mangrove",-0.632533312,-47.36740112
"42063","Mg_ 2148","Mangrove",-0.632733345,-47.36740112
"42068","Mg_ 2149","Mangrove",-0.632866681,-47.36748505
"42073","Mg_ 2150","Mangrove",-0.633066654,-47.36753464
"42078","Mg_ 2151","Mangrove",-0.63318336,-47.36758423
"42083","Mg_ 2152","Mangrove",-0.633449972,-47.36764908
"42088","Mg_ 2159","Mangrove",14.03261667,-16.57855
"42093","Mg_ 2160","Mangrove",14.03263333,-16.57843333
"42098","Mg_ 2161","Mangrove",14.03256667,-16.5784
"42103","Mg_ 2162","Mangrove",14.03256667,-16.57816667
"42108","Mg_ 2163","Mangrove",14.03256667,-16.57805
"42113","Mg_ 2164","Mangrove",14.03263333,-16.57796667
"42118","Mg_ 2165","Mangrove",-2.067472,104.67725
"42123","Mg_ 2166","Mangrove",-2.067472,104.67725
"42128","Mg_ 2167","Mangrove",-2.067472,104.67725
"42133","Mg_ 2168","Mangrove",-2.067472,104.67725
"42138","Mg_ 2169","Mangrove",-2.067472,104.67725
"42143","Mg_ 2170","Mangrove",-2.067472,104.67725
"42148","Mg_ 2171","Mangrove",-2.006056,104.582778
"42153","Mg_ 2172","Mangrove",-2.006056,104.582778
"42158","Mg_ 2173","Mangrove",-2.006056,104.582778
"42163","Mg_ 2174","Mangrove",-2.006056,104.582778
"42168","Mg_ 2175","Mangrove",-2.006056,104.582778
