"","ID","Ecosystem","C_rho","C_p","C_Gr"
"1871","Mg_034","Mangrove",-0.185026737967914,0.293566195138429,"DEC"
"1872","Mg_035","Mangrove",-0.178141711229947,0.319899497808549,"DEC"
"1873","Mg_036","Mangrove",0.697237332611186,3.67406378771735e-08,"INC"
"1874","Mg_037","Mangrove",-0.0102249702556048,0.944409485203207,"NT"
"1875","Mg_038","Mangrove",-0.373876083244659,0.00748194441712638,"DEC"
"1876","Mg_039","Mangrove",1,0.00277777777777778,"INC"
"1877","Mg_040","Mangrove",-0.7,0.233333333333333,"DEC"
"1878","Mg_041","Mangrove",0.428571428571429,0.419444444444444,"INC"
"1879","Mg_042","Mangrove",-0.214285714285714,0.661507936507936,"NT"
"1880","Mg_043","Mangrove",1,0.00277777777777778,"INC"
"1881","Mg_044","Mangrove",0.0857142857142857,0.919444444444444,"NT"
"1882","Mg_045","Mangrove",0.178571428571429,0.713095238095238,"NT"
"1883","Mg_046","Mangrove",-0.942857142857143,0.0166666666666667,"DEC"
"1884","Mg_047","Mangrove",-0.928571428571428,0.00674603174603175,"DEC"
"1885","Mg_048","Mangrove",-0.9,0.0833333333333333,"DEC"
"1886","Mg_049","Mangrove",-0.596358543417367,0.000208134245376753,"DEC"
"1887","Mg_050","Mangrove",-0.707170224411604,4.16118622115807e-05,"DEC"
"1888","Mg_051","Mangrove",-0.450140056022409,0.00715280872190894,"DEC"
"1889","Mg_052","Mangrove",0.160110150100396,0.202649215055414,"INC"
"1890","Mg_053","Mangrove",0.0501357247339538,0.781721059782174,"NT"
"1891","Mg_054","Mangrove",-0.697900335507476,4.47288133156207e-06,"DEC"
"1892","Mg_055","Mangrove",-0.761492046456376,3.96505937144813e-06,"DEC"
"1893","Mg_056","Mangrove",-0.549262435753989,6.38152369629988e-05,"DEC"
"1894","Mg_057","Mangrove",-0.622625687609693,2.96762037806559e-06,"DEC"
"1895","Mg_058","Mangrove",0.127127244695018,0.389211669036813,"INC"
"1896","Mg_059","Mangrove",0.178571428571429,0.713095238095238,"NT"
"1897","Mg_060","Mangrove",0.6,0.241666666666667,"INC"
"1898","Mg_061","Mangrove",-0.583589321932862,0.0765377174282334,"DEC"
"1899","Mg_062","Mangrove",-0.535569541603663,0.13726197944145,"DEC"
"1900","Mg_063","Mangrove",0.272727272727273,0.448272158936988,"INC"
"1901","Mg_064","Mangrove",0.43030303030303,0.218028474590315,"INC"
"1902","Mg_065","Mangrove",-0.833333333333333,0.00826719576719577,"DEC"
"1903","Mg_066","Mangrove",-0.714285714285714,0.0880952380952381,"DEC"
"1904","Mg_067","Mangrove",-0.503030303030303,0.14336680194002,"DEC"
"1905","Mg_068","Mangrove",-0.939393939393939,0,"DEC"
"1906","Mg_069","Mangrove",-0.833333333333333,0.0153769841269841,"DEC"
"1907","Mg_070","Mangrove",-0.761904761904762,0.0367559523809524,"DEC"
"1908","Mg_071","Mangrove",-1,4.96031746031746e-05,"DEC"
"1909","Mg_072","Mangrove",-0.2,0.58354058456642,"NT"
"1910","Mg_073","Mangrove",-0.183333333333333,0.643639770723104,"NT"
"1911","Mg_074","Mangrove",0.236363636363636,0.513898326223936,"NT"
"1912","Mg_075","Mangrove",0.9,0.0833333333333333,"INC"
"1913","Mg_077","Mangrove",-0.857142857142857,0.0238095238095238,"DEC"
"1914","Mg_078","Mangrove",-0.952380952380953,0.00114087301587302,"DEC"
"1915","Mg_079","Mangrove",-0.976190476190476,0.000396825396825397,"DEC"
"1916","Mg_080","Mangrove",-0.833333333333333,0.0153769841269841,"DEC"
"1917","Mg_081","Mangrove",-0.976190476190476,0.000396825396825397,"DEC"
"1918","Mg_082","Mangrove",-0.714285714285714,0.0880952380952381,"DEC"
"1919","Mg_083","Mangrove",0.7,0.233333333333333,"INC"
"1920","Mg_084","Mangrove",-0.4,0.516666666666667,"NT"
"1921","Mg_085","Mangrove",-1,0.0166666666666667,"DEC"
"1922","Mg_086","Mangrove",-1,0.0166666666666667,"DEC"
"1923","Mg_087","Mangrove",-1,0.0166666666666667,"DEC"
"1924","Mg_088","Mangrove",-1,0.0166666666666667,"DEC"
"1925","Mg_089","Mangrove",-0.7,0.233333333333333,"DEC"
"1926","Mg_090","Mangrove",-1,0.0166666666666667,"DEC"
"1927","Mg_091","Mangrove",-0.9,0.0833333333333333,"DEC"
"1928","Mg_092","Mangrove",-1,0.0166666666666667,"DEC"
"1929","Mg_093","Mangrove",-0.7,0.233333333333333,"DEC"
"1930","Mg_094","Mangrove",-0.7,0.233333333333333,"DEC"
"1931","Mg_095","Mangrove",-0.5,0.45,"DEC"
"1932","Mg_096","Mangrove",0,1,"NT"
"1933","Mg_097","Mangrove",-0.6,0.35,"DEC"
"1934","Mg_098","Mangrove",0.781818181818182,4.075045289232e-05,"INC"
"1935","Mg_099","Mangrove",-0.219758064516129,0.233893014608095,"DEC"
"1936","Mg_100","Mangrove",0.413533834586466,0.0711514913772435,"INC"
"1937","Mg_101","Mangrove",0.483201581027668,0.0206982120803646,"INC"
"1938","Mg_102","Mangrove",0.321847507331378,0.0728841064654557,"INC"
"1939","Mg_103","Mangrove",0.363865546218487,0.0323183819201679,"INC"
"1940","Mg_104","Mangrove",-0.631452991452991,0.000710611371799049,"DEC"
"1941","Mg_105","Mangrove",0.192207792207792,0.402154354511406,"INC"
"1942","Mg_106","Mangrove",-0.427826086956522,0.0381620700994574,"DEC"
"1943","Mg_107","Mangrove",-0.733333333333333,0.0311232363315697,"DEC"
"1944","Mg_108","Mangrove",-0.942857142857143,0.0166666666666667,"DEC"
"1945","Mg_109","Mangrove",-0.660606060606061,0.0440265528478426,"DEC"
"1946","Mg_110","Mangrove",-0.4,0.516666666666667,"NT"
"1947","Mg_111","Mangrove",0.9,0.0833333333333333,"INC"
"1948","Mg_112","Mangrove",0.3,0.683333333333333,"NT"
"1949","Mg_113","Mangrove",-0.4,0.516666666666667,"NT"
"1950","Mg_114","Mangrove",0,1,"NT"
"1951","Mg_115","Mangrove",0,1,"NT"
"1952","Mg_116","Mangrove",-1,0.0166666666666667,"DEC"
"1953","Mg_117","Mangrove",0.321428571428571,0.497619047619048,"INC"
"1954","Mg_118","Mangrove",-0.833333333333333,0.0153769841269841,"DEC"
"1955","Mg_119","Mangrove",-0.542857142857143,0.297222222222222,"DEC"
"1956","Mg_120","Mangrove",-0.752941176470588,0.0011468474617655,"DEC"
"1957","Mg_121","Mangrove",0.3,0.683333333333333,"NT"
"1958","Mg_122","Mangrove",-0.3,0.683333333333333,"NT"
"1959","Mg_123","Mangrove",0.1,0.95,"NT"
"1960","Mg_124","Mangrove",-0.3,0.683333333333333,"NT"
"1961","Mg_125","Mangrove",-0.5,0.45,"DEC"
"1962","Mg_126","Mangrove",0,1,"NT"
"1963","Mg_127","Mangrove",0.0714285714285714,0.906349206349206,"NT"
"1964","Mg_128","Mangrove",-0.9,0.00202821869488536,"DEC"
"1965","Mg_129","Mangrove",-0.964285714285714,0.00277777777777778,"DEC"
"1966","Mg_130","Mangrove",-0.648484848484848,0.0490426316833764,"DEC"
"1967","Mg_131","Mangrove",-0.721212121212121,0.0241945875284697,"DEC"
"1968","Mg_132","Mangrove",-0.648484848484848,0.0490426316833764,"DEC"
"1969","Mg_133","Mangrove",-0.476190476190476,0.243055555555556,"DEC"
"1970","Mg_134","Mangrove",-0.476190476190476,0.243055555555556,"DEC"
"1971","Mg_135","Mangrove",-0.476190476190476,0.243055555555556,"DEC"
"1972","Mg_136","Mangrove",-0.657142857142857,0.175,"DEC"
"1973","Mg_137","Mangrove",-0.657142857142857,0.175,"DEC"
"1974","Mg_138","Mangrove",-0.657142857142857,0.175,"DEC"
"1975","Mg_139","Mangrove",0.115151515151515,0.758833070490857,"NT"
"1976","Mg_140","Mangrove",0.0303030303030303,0.94570980835199,"NT"
"1977","Mg_141","Mangrove",0.115151515151515,0.758833070490857,"NT"
"1978","Mg_142","Mangrove",-0.916666666666667,0.00131172839506173,"DEC"
"1979","Mg_143","Mangrove",-0.9,0.00202821869488536,"DEC"
"1980","Mg_144","Mangrove",-0.9,0.00202821869488536,"DEC"
"1981","Mg_145","Mangrove",-0.7,0.0208123843500963,"DEC"
"1982","Mg_146","Mangrove",-0.7,0.0208123843500963,"DEC"
"1983","Mg_147","Mangrove",-0.7,0.0208123843500963,"DEC"
"1984","Mg_148","Mangrove",-0.107142857142857,0.83968253968254,"NT"
"1985","Mg_149","Mangrove",-0.107142857142857,0.83968253968254,"NT"
"1986","Mg_150","Mangrove",-0.285714285714286,0.555952380952381,"NT"
"1987","Mg_151","Mangrove",-0.196428571428571,0.481914203143901,"DEC"
"1988","Mg_152","Mangrove",-0.217857142857143,0.434267300891017,"DEC"
"1989","Mg_153","Mangrove",-0.203571428571429,0.465749711122254,"DEC"
"1990","Mg_154","Mangrove",-0.475524475524476,0.121319356446693,"DEC"
"1991","Mg_155","Mangrove",-0.475524475524476,0.121319356446693,"DEC"
"1992","Mg_156","Mangrove",-0.475524475524476,0.121319356446693,"DEC"
"1993","Mg_157","Mangrove",-0.127272727272727,0.732886836413125,"NT"
"1994","Mg_158","Mangrove",-0.0545454545454545,0.891638843953117,"NT"
"1995","Mg_159","Mangrove",-0.0909090909090909,0.811416953056796,"NT"
"1996","Mg_160","Mangrove",-0.246646026831785,0.322419708104633,"DEC"
"1997","Mg_161","Mangrove",-0.244582043343653,0.326595445060737,"DEC"
"1998","Mg_162","Mangrove",-0.318885448916409,0.196815078983733,"DEC"
"1999","Mg_163","Mangrove",-0.217647058823529,0.416731196598883,"DEC"
"2000","Mg_164","Mangrove",-0.235294117647059,0.379021392966311,"DEC"
"2001","Mg_165","Mangrove",-0.185294117647059,0.490873755285151,"DEC"
"2002","Mg_166","Mangrove",-0.0911764705882353,0.737902717479827,"NT"
"2003","Mg_167","Mangrove",-0.0676470588235294,0.805141567250571,"NT"
"2004","Mg_168","Mangrove",-0.0911764705882353,0.737902717479827,"NT"
"2005","Mg_169","Mangrove",-0.538461538461538,0.0499891360155955,"DEC"
"2006","Mg_170","Mangrove",-0.52967032967033,0.0543996382045326,"DEC"
"2007","Mg_171","Mangrove",-0.516483516483516,0.0615506943583677,"DEC"
"2008","Mg_172","Mangrove",0.571428571428571,0.2,"INC"
"2009","Mg_173","Mangrove",0.571428571428571,0.2,"INC"
"2010","Mg_174","Mangrove",0.571428571428571,0.2,"INC"
"2011","Mg_175","Mangrove",0.426573426573427,0.168899525405203,"INC"
"2012","Mg_176","Mangrove",0.433566433566434,0.161446426349823,"INC"
"2013","Mg_177","Mangrove",0.447552447552448,0.147205377767155,"INC"
"2014","Mg_178","Mangrove",-0.6,0.0561788662417929,"DEC"
"2015","Mg_179","Mangrove",-0.518181818181818,0.106918151178142,"DEC"
"2016","Mg_180","Mangrove",-0.436363636363636,0.182531860964529,"DEC"
"2017","Mg_181","Mangrove",-0.3,0.371067789395024,"DEC"
"2018","Mg_182","Mangrove",-0.290909090909091,0.386434553629285,"DEC"
"2019","Mg_183","Mangrove",-0.290909090909091,0.386434553629285,"DEC"
"2020","Mg_184","Mangrove",0.0181818181818182,0.967576156202937,"NT"
"2021","Mg_185","Mangrove",0.0545454545454545,0.881472363014635,"NT"
"2022","Mg_186","Mangrove",0.0363636363636364,0.924426257832482,"NT"
"2023","Mg_187","Mangrove",-0.00980392156862745,0.973606611131262,"NT"
"2024","Mg_188","Mangrove",0.0367647058823529,0.890954565485626,"NT"
"2025","Mg_189","Mangrove",-0.0269607843137255,0.920926977488124,"NT"
"2026","Mg_190","Mangrove",-0.211764705882353,0.429738110387284,"DEC"
"2027","Mg_191","Mangrove",-0.25,0.349131757787458,"DEC"
"2028","Mg_192","Mangrove",-0.223529411764706,0.40394112485407,"DEC"
"2029","Mg_193","Mangrove",0.0759803921568628,0.772889112128398,"NT"
"2030","Mg_194","Mangrove",-0.0392156862745098,0.883482430045583,"NT"
"2031","Mg_195","Mangrove",0.0735294117647059,0.780154518375691,"NT"
"2032","Mg_196","Mangrove",0.0392156862745098,0.883482430045583,"NT"
"2033","Mg_197","Mangrove",0.0563725490196079,0.831480414464608,"NT"
"2034","Mg_198","Mangrove",0.0637254901960784,0.809389056534401,"NT"
"2035","Mg_199","Mangrove",-0.321078431372549,0.208580093108783,"DEC"
"2036","Mg_200","Mangrove",-0.365196078431373,0.149975604436034,"DEC"
"2037","Mg_201","Mangrove",-0.465686274509804,0.0614774080326375,"DEC"
"2038","Mg_202","Mangrove",-0.269607843137255,0.294209853807425,"DEC"
"2039","Mg_203","Mangrove",-0.286764705882353,0.263554813851554,"DEC"
"2040","Mg_204","Mangrove",-0.257352941176471,0.317403655085415,"DEC"
"2041","Mg_205","Mangrove",0.276470588235294,0.298932030961606,"INC"
"2042","Mg_206","Mangrove",0.3,0.258250385760486,"INC"
"2043","Mg_207","Mangrove",0.105882352941176,0.696767004644846,"NT"
"2044","Mg_208","Mangrove",-0.292307692307692,0.309937985690013,"DEC"
"2045","Mg_209","Mangrove",-0.252747252747253,0.382464407553375,"DEC"
"2046","Mg_210","Mangrove",-0.261538461538461,0.365588910224659,"DEC"
"2047","Mg_211","Mangrove",-0.43956043956044,0.135028154028632,"DEC"
"2048","Mg_212","Mangrove",-0.417582417582418,0.157418637054749,"DEC"
"2049","Mg_213","Mangrove",-0.412087912087912,0.163386080984407,"DEC"
"2050","Mg_214","Mangrove",-0.647368421052632,0.00343806737476491,"DEC"
"2051","Mg_215","Mangrove",-0.649122807017544,0.00332845805180118,"DEC"
"2052","Mg_216","Mangrove",-0.643859649122807,0.00366614175762033,"DEC"
"2053","Mg_217","Mangrove",-0.567647058823529,0.0240175036348587,"DEC"
"2054","Mg_218","Mangrove",-0.55,0.0295777704825234,"DEC"
"2055","Mg_219","Mangrove",-0.555882352941176,0.027623459727702,"DEC"
"2056","Mg_220","Mangrove",-0.279411764705882,0.293643363065978,"DEC"
"2057","Mg_221","Mangrove",-0.55,0.0295777704825234,"DEC"
"2058","Mg_222","Mangrove",-0.514705882352941,0.0436610896664137,"DEC"
"2059","Mg_223","Mangrove",-0.564288093646835,0.3217233358243,"DEC"
"2060","Mg_224","Mangrove",0.7,0.233333333333333,"INC"
"2061","Mg_225","Mangrove",0.2,0.783333333333333,"NT"
"2062","Mg_226","Mangrove",0.1,0.95,"NT"
"2063","Mg_227","Mangrove",0.153896752812773,0.804828816608063,"NT"
"2064","Mg_228","Mangrove",0.564288093646835,0.3217233358243,"INC"
"2065","Mg_229","Mangrove",0.153896752812773,0.804828816608063,"NT"
"2066","Mg_230","Mangrove",-0.66688592885535,0.218893981313232,"DEC"
"2067","Mg_231","Mangrove",-1,0.0166666666666667,"DEC"
"2068","Mg_232","Mangrove",-1,0.0166666666666667,"DEC"
"2069","Mg_233","Mangrove",-0.8,0.133333333333333,"DEC"
"2070","Mg_234","Mangrove",-1,0.0166666666666667,"DEC"
"2071","Mg_235","Mangrove",-1,0.0166666666666667,"DEC"
"2072","Mg_236","Mangrove",-0.9,0.0833333333333333,"DEC"
"2073","Mg_237","Mangrove",-0.3,0.683333333333333,"NT"
"2074","Mg_238","Mangrove",0.6,0.35,"INC"
"2075","Mg_239","Mangrove",-1,0,"DEC"
"2076","Mg_240","Mangrove",-0.797058823529412,0.000336923451584189,"DEC"
"2077","Mg_241","Mangrove",-0.868131868131868,0.000124577267154327,"DEC"
"2078","Mg_242","Mangrove",0.634803921568628,0.00747131125052482,"INC"
"2079","Mg_243","Mangrove",-0.9,0.0833333333333333,"DEC"
"2080","Mg_244","Mangrove",-0.3,0.683333333333333,"NT"
"2081","Mg_245","Mangrove",-0.9,0.0833333333333333,"DEC"
"2082","Mg_246","Mangrove",-0.6,0.35,"DEC"
"2083","Mg_247","Mangrove",-1,0.0166666666666667,"DEC"
"2084","Mg_2476","Mangrove",-0.407229612398211,0.0599643857604453,"DEC"
"2085","Mg_2477","Mangrove",-0.625787047811074,0.000368677795965254,"DEC"
"2086","Mg_2478","Mangrove",-0.616666666666667,0.0857253086419753,"DEC"
"2087","Mg_2479","Mangrove",-0.818681318681319,0.00107056180175225,"DEC"
"2088","Mg_248","Mangrove",-0.7,0.233333333333333,"DEC"
"2089","Mg_2480","Mangrove",-0.835164835164835,0.000651747955393367,"DEC"
"2090","Mg_2482","Mangrove",-0.725274725274725,0.0068916637295484,"DEC"
"2091","Mg_2483","Mangrove",-0.93956043956044,0,"DEC"
"2092","Mg_2484","Mangrove",1,0,"INC"
"2093","Mg_2485","Mangrove",1,6.98144660048589e-06,"INC"
"2094","Mg_2486","Mangrove",1,0,"INC"
"2095","Mg_2487","Mangrove",1,0,"INC"
"2096","Mg_2488","Mangrove",1,1.11507129737407e-05,"INC"
"2097","Mg_2489","Mangrove",1,0,"INC"
"2098","Mg_249","Mangrove",-0.9,0.0833333333333333,"DEC"
"2099","Mg_2490","Mangrove",1,5.51146384479718e-06,"INC"
"2100","Mg_2491","Mangrove",-0.955933898544029,5.06931627394226e-11,"DEC"
"2101","Mg_2492","Mangrove",0.619963434595537,0.00354719581047689,"INC"
"2102","Mg_2493","Mangrove",0.264326312974112,0.289176055100923,"INC"
"2103","Mg_2494","Mangrove",-0.6,0.241666666666667,"DEC"
"2104","Mg_2495","Mangrove",-0.786213627541439,0.00143713676065308,"DEC"
"2105","Mg_2496","Mangrove",-0.944381292344677,1.20026782334657e-06,"DEC"
"2106","Mg_2497","Mangrove",-0.976898280910838,2.08814445781359e-09,"DEC"
"2107","Mg_2498","Mangrove",-0.958720330237358,5.54718552524956e-06,"DEC"
"2108","Mg_2499","Mangrove",-0.975717703446469,1.25183503863744e-10,"DEC"
"2109","Mg_250","Mangrove",-0.933823529411765,0,"DEC"
"2110","Mg_2500","Mangrove",-0.857142857142857,0.0238095238095238,"DEC"
"2111","Mg_2501","Mangrove",-0.664615384615385,0.000403673260454422,"DEC"
"2112","Mg_2502","Mangrove",-0.293054771315641,0.185148668488208,"DEC"
"2113","Mg_2503","Mangrove",0.000610500610500611,0.99878543764397,"NT"
"2114","Mg_2504","Mangrove",-0.0416666666666667,0.876019904250764,"NT"
"2115","Mg_251","Mangrove",-0.892156862745098,0,"DEC"
"2116","Mg_252","Mangrove",-0.803571428571428,0.000488677143192821,"DEC"
"2117","Mg_253","Mangrove",-1,0.00277777777777778,"DEC"
"2118","Mg_254","Mangrove",-1,0.0166666666666667,"DEC"
"2119","Mg_255","Mangrove",-0.964285714285714,0.00277777777777778,"DEC"
"2120","Mg_256","Mangrove",-0.371428571428571,0.497222222222222,"DEC"
"2121","Mg_257","Mangrove",0.3,0.683333333333333,"NT"
"2122","Mg_258","Mangrove",-0.0666666666666667,0.864753528804526,"NT"
"2123","Mg_261","Mangrove",0.533333333333333,0.147525352733686,"INC"
"2124","Mg_262","Mangrove",-0.709090909090909,0.0187283868010195,"DEC"
"2125","Mg_263","Mangrove",-0.464285714285714,0.302380952380952,"DEC"
"2126","Mg_264","Mangrove",-0.660606060606061,0.0440265528478426,"DEC"
"2127","Mg_267","Mangrove",-0.238095238095238,0.582142857142857,"NT"
"2128","Mg_268","Mangrove",0.714285714285714,0.0880952380952381,"INC"
"2129","Mg_270","Mangrove",-0.928571428571429,0.00223214285714286,"DEC"
"2130","Mg_271","Mangrove",-0.885714285714286,0.0333333333333333,"DEC"
"2131","Mg_273","Mangrove",0.366666666666667,0.336259920634921,"INC"
"2132","Mg_274","Mangrove",0.6,0.241666666666667,"INC"
"2133","Mg_275","Mangrove",0.183333333333333,0.643639770723104,"NT"
"2134","Mg_276","Mangrove",-0.678571428571428,0.10952380952381,"DEC"
"2135","Mg_277","Mangrove",-0.516666666666667,0.161800044091711,"DEC"
"2136","Mg_281","Mangrove",-0.05,0.911618165784832,"NT"
"2137","Mg_282","Mangrove",0.107142857142857,0.83968253968254,"NT"
"2138","Mg_283","Mangrove",0.892857142857143,0.0123015873015873,"INC"
"2139","Mg_285","Mangrove",-0.444949682447403,0.0432649725636961,"DEC"
"2140","Mg_286","Mangrove",0.0599696459069642,0.790930991241014,"NT"
"2141","Mg_287","Mangrove",-0.6,0.35,"DEC"
"2142","Mg_288","Mangrove",-0.8,0.133333333333333,"DEC"
"2143","Mg_289","Mangrove",0,1,"NT"
"2144","Mg_290","Mangrove",-1,0.0166666666666667,"DEC"
"2145","Mg_291","Mangrove",-0.3,0.683333333333333,"NT"
"2146","Mg_292","Mangrove",-0.7,0.233333333333333,"DEC"
"2147","Mg_293","Mangrove",0,1,"NT"
"2148","Mg_294","Mangrove",-0.1,0.95,"NT"
"2149","Mg_295","Mangrove",-0.1,0.95,"NT"
"2150","Mg_296","Mangrove",-0.1,0.95,"NT"
"2151","Mg_297","Mangrove",0.2,0.783333333333333,"NT"
"2152","Mg_298","Mangrove",-0.1,0.95,"NT"
"2153","Mg_299","Mangrove",0.0512989176042577,0.934712848108234,"NT"
"2154","Mg_300","Mangrove",0.564288093646835,0.3217233358243,"INC"
"2155","Mg_301","Mangrove",-0.460157339354887,0.180833170911726,"DEC"
"2156","Mg_302","Mangrove",0.5,0.45,"INC"
"2157","Mg_303","Mangrove",0.6,0.35,"INC"
"2158","Mg_304","Mangrove",-0.9,0.0833333333333333,"DEC"
"2159","Mg_305","Mangrove",0.4,0.516666666666667,"NT"
"2160","Mg_306","Mangrove",0.3,0.683333333333333,"NT"
"2161","Mg_307","Mangrove",0.9,0.0833333333333333,"INC"
"2162","Mg_308","Mangrove",-0.2,0.783333333333333,"NT"
"2163","Mg_309","Mangrove",-0.5,0.45,"DEC"
"2164","Mg_310","Mangrove",-0.7,0.233333333333333,"DEC"
"2165","Mg_311","Mangrove",-0.5,0.45,"DEC"
"2166","Mg_312","Mangrove",-0.1,0.95,"NT"
"2167","Mg_313","Mangrove",-0.3,0.683333333333333,"NT"
"2168","Mg_314","Mangrove",-0.1,0.95,"NT"
"2169","Mg_315","Mangrove",-0.7,0.233333333333333,"DEC"
"2170","Mg_316","Mangrove",-0.6,0.35,"DEC"
"2171","Mg_317","Mangrove",-0.7,0.233333333333333,"DEC"
"2172","Mg_318","Mangrove",-0.7,0.233333333333333,"DEC"
"2173","Mg_319","Mangrove",-0.7,0.233333333333333,"DEC"
"2174","Mg_320","Mangrove",-0.6,0.35,"DEC"
"2175","Sg_ 589","Seagrass",-0.00929272194049612,0.970807315199146,"NT"
"2176","Sg_ 590","Seagrass",0.330321852060982,0.133397343147236,"INC"
"2177","Sg_ 592","Seagrass",-0.535338345864662,0.0163857024459728,"DEC"
"2178","Sg_ 593","Seagrass",-0.110423116615067,0.662278717000652,"NT"
"2179","Sg_ 594","Seagrass",-0.0385964912280702,0.876839778511844,"NT"
"2180","Sg_ 595","Seagrass",0.0376623376623377,0.872228880305479,"NT"
"2181","Sg_ 602","Seagrass",-0.371428571428571,0.497222222222222,"DEC"
"2182","Sg_ 603","Seagrass",-0.785714285714286,0.0279265873015873,"DEC"
"2183","Sg_ 604","Seagrass",-0.551515151515151,0.10429776397167,"DEC"
"2184","Sg_ 605","Seagrass",-0.187878787878788,0.607566897460635,"NT"
"2185","Sg_ 606","Seagrass",0.933333333333333,0.000749559082892416,"INC"
"2186","Sg_ 607","Seagrass",0.842424242424242,0.00445902899690778,"INC"
"2187","Sg_ 608","Seagrass",-0.139393939393939,0.707203785571239,"NT"
"2188","Sg_ 609","Seagrass",0.806060606060606,0.00823557082285116,"INC"
"2189","Sg_ 610","Seagrass",-0.534200454470178,0.0104375215208193,"DEC"
"2190","Sg_ 611","Seagrass",-0.54572146210776,0.00861110685863399,"DEC"
"2191","Sg_ 614","Seagrass",0.265934065934066,0.357312105525854,"INC"
"2192","Sg_ 615","Seagrass",0.00606060606060606,1,"NT"
"2193","Sg_ 616","Seagrass",-0.00836827408755723,0.982953286833085,"NT"
"2194","Sg_ 617","Seagrass",-0.54656862745098,0.0251943772063171,"DEC"
"2195","Sg_ 630","Seagrass",-1,0.0166666666666667,"DEC"
"2196","Sg_ 631","Seagrass",-0.9,0.0833333333333333,"DEC"
"2197","Sg_ 632","Seagrass",-0.9,0.0833333333333333,"DEC"
"2198","Sg_ 633","Seagrass",-1,0.0166666666666667,"DEC"
"2199","Sg_ 634","Seagrass",-1,0.0166666666666667,"DEC"
"2200","Sg_ 637","Seagrass",0.681538461538462,0.00025370186382409,"INC"
"2201","Sg_ 638","Seagrass",0.13986013986014,0.667150535987429,"NT"
"2202","Sg_ 658","Seagrass",0.695585490549275,1.76370273135765e-06,"INC"
"2203","Sg_ 665","Seagrass",-0.6,0.0731198750392827,"DEC"
"2204","Sg_ 666","Seagrass",-0.0545454545454545,0.891638843953117,"NT"
"2205","Sg_ 667","Seagrass",-0.212121212121212,0.559908079271241,"NT"
"2206","Sg_ 668","Seagrass",-0.696969696969697,0.0311410954595681,"DEC"
"2207","Sg_ 669","Seagrass",0.103030303030303,0.785018103976205,"NT"
"2208","Sg_ 670","Seagrass",-0.00606060606060606,1,"NT"
"2209","Sg_ 671","Seagrass",0.83030303030303,0.00555680454585398,"INC"
"2210","Sg_ 672","Seagrass",0.709090909090909,0.0275141191111856,"INC"
"2211","Sg_ 673","Seagrass",-0.181818181818182,0.59521871798588,"NT"
"2212","Sg_ 674","Seagrass",-0.521978021978022,0.0706348019416138,"DEC"
"2213","Sg_ 675","Seagrass",0.840350877192983,0,"INC"
"2214","Sg_ 677","Seagrass",-0.377622377622378,0.227443132465378,"DEC"
"2215","Sg_ 679","Seagrass",0.490733891927191,0.0174264113316563,"INC"
"2216","Sg_ 680","Seagrass",-1,0.000396825396825397,"DEC"
"2217","Sg_ 681","Seagrass",-0.619047619047619,0.114980158730159,"DEC"
"2218","Sg_ 682","Seagrass",0.428571428571429,0.128058002872677,"INC"
"2219","Sg_ 683","Seagrass",-0.928571428571429,0,"DEC"
"2220","Sg_ 685","Seagrass",-0.818181818181818,0.00373447055331856,"DEC"
"2221","Sg_ 686","Seagrass",-0.681818181818182,0.0254755837807706,"DEC"
"2222","Sg_ 697","Seagrass",0.628571428571429,0.00368473847615966,"INC"
"2223","Sg_ 698","Seagrass",-0.35,0.358581349206349,"DEC"
"2224","Sg_ 699","Seagrass",-0.428571428571428,0.112629714701313,"DEC"
"2225","Sg_ 700","Seagrass",-0.702608695652174,0.000191843713308829,"DEC"
"2226","Sg_ 701","Seagrass",-0.547619047619048,0.170982142857143,"DEC"
"2227","Sg_ 702","Seagrass",-0.630769230769231,0.018165559476338,"DEC"
"2228","Sg_ 703","Seagrass",-0.214285714285714,0.661507936507936,"NT"
"2229","Sg_ 704","Seagrass",0.0787878787878788,0.83800409458326,"NT"
"2230","Sg_ 705","Seagrass",0.238095238095238,0.582142857142857,"NT"
"2231","Sg_ 706","Seagrass",0.178571428571429,0.713095238095238,"NT"
"2232","Sg_ 708","Seagrass",-0.163636363636364,0.656721421523199,"NT"
"2233","Sg_ 709","Seagrass",-0.927272727272727,0.000130162394465273,"DEC"
"2234","Sg_ 710","Seagrass",0.0572439545870256,0.815939122398735,"NT"
"2235","Sg_ 711","Seagrass",-0.16468645396575,0.500476075749004,"NT"
"2236","Sg_ 712","Seagrass",0.201674855391213,0.407693945776968,"INC"
"2237","Sg_ 716","Seagrass",-0.476190476190476,0.243055555555556,"DEC"
"2238","Sg_ 717","Seagrass",-0.223782382227565,0.357061487380051,"DEC"
"2239","Sg_ 718","Seagrass",-0.248484848484848,0.491555497342584,"DEC"
"2240","Sg_ 719","Seagrass",0.383813683422492,0.128281035988862,"INC"
"2241","Sg_ 720","Seagrass",-0.46078431372549,0.0645388438101076,"DEC"
"2242","Sg_ 721","Seagrass",0.0593406593406593,0.843783845369856,"NT"
"2243","Sg_ 722","Seagrass",-0.244117647058824,0.360917980590704,"DEC"
"2244","Sg_ 723","Seagrass",-0.139393939393939,0.707203785571239,"NT"
"2245","Sg_ 724","Seagrass",-0.648484848484848,0.0490426316833764,"DEC"
