ID;Ecosystem;Lat;Long;nearest_long;nearest_lat;nitratos;pH;phosphates;temperature;water.velocity;salinidade
Sm_011;Tidal Marsh;37.172883;-6.928167;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_012;Tidal Marsh;37.172883;-6.928167;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_013;Tidal Marsh;37.172883;-6.928167;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_014;Tidal Marsh;37.174333;-6.931083;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_015;Tidal Marsh;37.174333;-6.931083;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_016;Tidal Marsh;37.174333;-6.931083;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_020;Tidal Marsh;37.2416;-6.9673;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_021;Tidal Marsh;37.2416;-6.9673;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_022;Tidal Marsh;37.2416;-6.9673;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_023;Tidal Marsh;37.155472;-6.905583;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_024;Tidal Marsh;37.155472;-6.905583;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_025;Tidal Marsh;37.155472;-6.905583;-6.925000235;37.17499937;0.38413563;8.0618449;0.06293204;18.46068158;18.45411763;0.04924319
Sm_026;Tidal Marsh;36.549;-6.21;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_027;Tidal Marsh;36.549;-6.21;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_028;Tidal Marsh;36.549;-6.21;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_032;Tidal Marsh;36.548722;-6.209944;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_033;Tidal Marsh;36.548722;-6.209944;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_034;Tidal Marsh;36.548722;-6.209944;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_035;Tidal Marsh;36.548492;-6.210453;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_036;Tidal Marsh;36.548492;-6.210453;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_037;Tidal Marsh;36.548492;-6.210453;-6.275000213;36.52499938;0.24594922;8.06421361;0.07362772;18.26950515;18.25806125;0.07538476
Sm_038;Tidal Marsh;37.315611;-6.977024;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_039;Tidal Marsh;37.315611;-6.977024;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_042;Tidal Marsh;37.244722;-6.977611;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_043;Tidal Marsh;37.244833;-6.977611;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_044;Tidal Marsh;37.244833;-6.977611;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_045;Tidal Marsh;37.212611;-6.941833;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_046;Tidal Marsh;37.212611;-6.941833;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_047;Tidal Marsh;37.212611;-6.941833;-6.925000235;37.22499937;0.37513132;8.06180769;0.06192583;18.34154324;18.30118931;0.04933661
Sm_048;Tidal Marsh;30.07775;-83.9461;-83.97500285;30.07499949;3.51211342;8.0529287;0.00172027;23.10431857;23.10991106;0.00533029
Sm_049;Tidal Marsh;30.06585;-83.95698333;-83.97500285;30.07499949;3.51211342;8.0529287;0.00172027;23.10431857;23.10991106;0.00533029
Sm_050;Tidal Marsh;30.0686;-83.95386667;-83.97500285;30.07499949;3.51211342;8.0529287;0.00172027;23.10431857;23.10991106;0.00533029
Sm_051;Tidal Marsh;30.07675;-83.94756667;-83.97500285;30.07499949;3.51211342;8.0529287;0.00172027;23.10431857;23.10991106;0.00533029
Sm_052;Tidal Marsh;25.42345;-81.060336;-81.12500275;25.37499957;0.43571693;8.05972243;0.00046339;26.15340029;26.16000084;0.02850507
Sm_053;Tidal Marsh;25.421289;-81.059667;-81.12500275;25.37499957;0.43571693;8.05972243;0.00046339;26.15340029;26.16000084;0.02850507
Sm_054;Tidal Marsh;33.494217;-79.1744;-79.07500268;33.47499943;0.79335953;8.10865281;0.00221847;21.3107801;21.25339352;0.0363841
Sm_057;Tidal Marsh;33.543317;-79.17055;-79.07500268;33.47499943;0.79335953;8.10865281;0.00221847;21.3107801;21.25339352;0.0363841
Sm_058;Tidal Marsh;33.543417;-79.1705;-79.07500268;33.47499943;0.79335953;8.10865281;0.00221847;21.3107801;21.25339352;0.0363841
Sm_059;Tidal Marsh;33.52085;-79.1477;-79.07500268;33.47499943;0.79335953;8.10865281;0.00221847;21.3107801;21.25339352;0.0363841
Sm_060;Tidal Marsh;33.52075;-79.147667;-79.07500268;33.47499943;0.79335953;8.10865281;0.00221847;21.3107801;21.25339352;0.0363841
Sm_063;Tidal Marsh;33.524567;-79.15725;-79.07500268;33.47499943;0.79335953;8.10865281;0.00221847;21.3107801;21.25339352;0.0363841
Sm_064;Tidal Marsh;33.523567;-79.15645;-79.07500268;33.47499943;0.79335953;8.10865281;0.00221847;21.3107801;21.25339352;0.0363841
Sm_065;Tidal Marsh;41.55923;-70.54365;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_066;Tidal Marsh;41.55892;-70.54378;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_067;Tidal Marsh;41.55665;-70.58044;-70.57500239;41.5249993;0.05207289;8.04352689;0.12705884;11.95572853;11.45432416;0.03969138
Sm_068;Tidal Marsh;41.55655;-70.58011;-70.57500239;41.5249993;0.05207289;8.04352689;0.12705884;11.95572853;11.45432416;0.03969138
Sm_069;Tidal Marsh;41.556;-70.57988;-70.57500239;41.5249993;0.05207289;8.04352689;0.12705884;11.95572853;11.45432416;0.03969138
Sm_070;Tidal Marsh;41.5752;-70.50214;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_071;Tidal Marsh;41.5759;-70.5011;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_072;Tidal Marsh;41.57671;-70.50044;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_073;Tidal Marsh;41.55445;-70.5069;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_074;Tidal Marsh;41.55451;-70.50599;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_075;Tidal Marsh;41.55449;-70.50714;-70.52500239;41.57499929;0.10340566;8.04451898;0.13124941;11.9253952;11.91888425;0.02775872
Sm_076;Tidal Marsh;33.42268;-79.20802;-79.12500268;33.37499943;0.62999464;8.10935253;0.00218534;21.37929466;21.30595801;0.02539333
Sm_077;Tidal Marsh;33.55564;-79.08943;-79.02500268;33.52499943;0.84460146;8.10843136;0.00225965;21.28779592;21.2281557;0.03516191
Sm_078;Tidal Marsh;33.34001;-79.34166;-79.17500269;33.27499944;0.59076833;8.10921533;0.00207229;21.43688381;21.38019881;0.01905237
Sm_079;Tidal Marsh;33.35003;-79.3447;-79.17500269;33.27499944;0.59076833;8.10921533;0.00207229;21.43688381;21.38019881;0.01905237
Sm_080;Tidal Marsh;29.72861111;-81.24111111;-81.22500275;29.7249995;0.03047597;8.09880473;0.00573259;23.41609384;23.17716579;0.04887045
Sm_081;Tidal Marsh;29.72888889;-81.24333333;-81.22500275;29.7249995;0.03047597;8.09880473;0.00573259;23.41609384;23.17716579;0.04887045
Sm_082;Tidal Marsh;29.09694444;-82.82083333;-82.82500281;29.07499951;2.67260441;8.0488855;0.0011853;23.63638102;23.6110367;0.00342725
Sm_083;Tidal Marsh;29.09638889;-82.82088889;-82.82500281;29.07499951;2.67260441;8.0488855;0.0011853;23.63638102;23.6110367;0.00342725
Sm_084;Tidal Marsh;-23.95;113.6333333;113.4750038;-23.8749996;0.00203171;8.10271202;0.00860682;24.01258954;23.92547163;0.04579288
Sm_085;Tidal Marsh;-33.88692027;120.0917181;120.0750041;-33.97499942;0.01880254;8.13109081;0.03677586;18.81944019;18.72551516;0.01316553
Sm_086;Tidal Marsh;-33.92358455;120.0542508;120.0750041;-33.97499942;0.01880254;8.13109081;0.03677586;18.81944019;18.72551516;0.01316553
Sm_087;Tidal Marsh;-34.28416845;119.4926462;119.5250041;-34.27499942;0.24495966;8.12985166;0.06378154;18.86334609;18.60017988;0.08200942
Sm_088;Tidal Marsh;-34.28366142;119.4736656;119.5250041;-34.27499942;0.24495966;8.12985166;0.06378154;18.86334609;18.60017988;0.08200942
Sm_089;Tidal Marsh;-34.28247584;119.4527356;119.5250041;-34.27499942;0.24495966;8.12985166;0.06378154;18.86334609;18.60017988;0.08200942
Sm_090;Tidal Marsh;-34.38537947;119.3645245;119.4250041;-34.37499942;0.11572791;8.13096236;0.04285844;18.76886468;18.78950168;0.19929759
Sm_091;Tidal Marsh;-34.364942;119.365694;119.4250041;-34.37499942;0.11572791;8.13096236;0.04285844;18.76886468;18.78950168;0.19929759
Sm_092;Tidal Marsh;-34.93852207;117.9796374;117.975004;-34.97499941;0.02202116;8.13846168;0.02653098;18.814024;18.84486514;0.12559816
Sm_093;Tidal Marsh;-34.96230834;117.9750292;117.975004;-34.97499941;0.02202116;8.13846168;0.02653098;18.814024;18.84486514;0.12559816
Sm_094;Tidal Marsh;-34.99203879;117.9413078;117.925004;-35.02499941;0.04658887;8.13658771;0.02962242;18.81656195;18.84218267;0.10653852
Sm_095;Tidal Marsh;-34.99881737;117.4789092;117.475004;-35.07499941;0.0789268;8.13163518;0.03303085;18.83036528;18.86969556;0.15474332
Sm_096;Tidal Marsh;-35.008558;117.328728;117.375004;-35.02499941;0.05852927;8.13223542;0.02980503;19.05917928;19.09118143;0.12779494
Sm_097;Tidal Marsh;-35.024517;117.326719;117.375004;-35.02499941;0.05852927;8.13223542;0.02980503;19.05917928;19.09118143;0.12779494
Sm_100;Tidal Marsh;-35.00009615;116.8118645;116.775004;-35.02499941;0.02259098;8.13149461;0.02515697;19.10630551;19.06642828;0.11512477
Sm_1000;Tidal Marsh;50.302548;-3.8543436;-3.925000133;50.27499915;0.62945955;8.06431445;0.07714341;12.55039869;12.31357071;0.01130677
Sm_1001;Tidal Marsh;50.302499;-3.8534851;-3.925000133;50.27499915;0.62945955;8.06431445;0.07714341;12.55039869;12.31357071;0.01130677
Sm_1002;Tidal Marsh;51.598864;-2.6962289;-2.675000091;51.57499913;1.09550751;8.05244188;0.23160722;12.39701876;11.24035583;0.0053571
Sm_1003;Tidal Marsh;51.598376;-2.6952108;-2.675000091;51.57499913;1.09550751;8.05244188;0.23160722;12.39701876;11.24035583;0.0053571
Sm_1004;Tidal Marsh;54.968358;-3.5158661;-3.52500012;54.92499907;10.42903478;8.04862226;0.7466612;11.25018043;9.23547024;0.01701061
Sm_1005;Tidal Marsh;54.970616;-3.5200443;-3.52500012;54.92499907;10.42903478;8.04862226;0.7466612;11.25018043;9.23547024;0.01701061
Sm_1006;Tidal Marsh;52.839717;0.1937675;0.225000008;52.8249991;2.46030877;8.08655266;2.1415499;11.56725625;11.44785377;0.00275687
Sm_1007;Tidal Marsh;52.840486;0.19981998;0.225000008;52.8249991;2.46030877;8.08655266;2.1415499;11.56725625;11.44785377;0.00275687
Sm_1008;Tidal Marsh;58.447189;-4.4781295;-4.475000152;58.57499901;2.6852703;8.10398922;0.24626407;10.66215406;10.66233417;0.10831345
Sm_1009;Tidal Marsh;58.447076;-4.4783787;-4.475000152;58.57499901;2.6852703;8.10398922;0.24626407;10.66215406;10.66233417;0.10831345
Sm_101;Tidal Marsh;-35.023106;116.736372;116.775004;-35.02499941;0.02259098;8.13149461;0.02515697;19.10630551;19.06642828;0.11512477
Sm_1010;Tidal Marsh;55.681079;-1.8434113;-1.825000062;55.67499906;1.58070559;8.10584848;0.16699788;10.63555434;10.09648526;0.04076392
Sm_1011;Tidal Marsh;51.615751;-4.1692587;-4.225000143;51.67499912;1.50518699;8.06573715;0.06163314;12.62530559;12.62812564;0.02322619
Sm_1012;Tidal Marsh;56.566968;-5.3724633;-5.375000182;56.52499904;1.15462605;8.07863661;0.12800524;10.67907945;10.69810287;0.02136083
Sm_1013;Tidal Marsh;56.566609;-5.3737828;-5.375000182;56.52499904;1.15462605;8.07863661;0.12800524;10.67907945;10.69810287;0.02136083
Sm_1014;Tidal Marsh;53.166433;-4.3879841;-4.375000148;53.1249991;0.69025819;8.06498872;0.04838967;12.0181766;11.72581765;0.01705932
Sm_1015;Tidal Marsh;50.716256;-1.3944535;-1.375000047;50.77499914;0.43075377;8.06365443;0.10620771;12.28962842;12.20895446;0.03655241
Sm_1016;Tidal Marsh;50.716703;-1.3940511;-1.375000047;50.77499914;0.43075377;8.06365443;0.10620771;12.28962842;12.20895446;0.03655241
Sm_1017;Tidal Marsh;51.717616;0.85708859;0.925000031;51.62499912;1.63737256;8.11700497;1.43810404;12.35565893;12.3080004;0.01226911
Sm_1018;Tidal Marsh;51.717245;0.85755748;0.925000031;51.62499912;1.63737256;8.11700497;1.43810404;12.35565893;12.3080004;0.01226911
Sm_1019;Tidal Marsh;52.957692;0.92088489;0.925000031;52.9749991;0.98816876;8.07537373;0.950849;11.59940605;11.55840271;0.04068499
Sm_102;Tidal Marsh;-34.99835;116.71065;116.775004;-35.02499941;0.02259098;8.13149461;0.02515697;19.10630551;19.06642828;0.11512477
Sm_1020;Tidal Marsh;52.96482;0.92248266;0.925000031;52.9749991;0.98816876;8.07537373;0.950849;11.59940605;11.55840271;0.04068499
Sm_1021;Tidal Marsh;56.058195;-3.736333;-3.375000114;56.02499905;2.30486657;8.09509739;0.15995547;10.54530477;10.52151233;0.0222004
Sm_1022;Tidal Marsh;56.058454;-3.7345298;-3.375000114;56.02499905;2.30486657;8.09509739;0.15995547;10.54530477;10.52151233;0.0222004
Sm_1023;Tidal Marsh;54.003307;-2.8885075;-2.875000098;53.97499908;0.58848055;8.05586634;0.18731966;11.6858119;10.66775903;0.00317996
Sm_1024;Tidal Marsh;54.003057;-2.894315;-2.875000098;53.97499908;0.58848055;8.05586634;0.18731966;11.6858119;10.66775903;0.00317996
Sm_1025;Tidal Marsh;54.003057;-2.894315;-2.875000098;53.97499908;0.58848055;8.05586634;0.18731966;11.6858119;10.66775903;0.00317996
Sm_1026;Tidal Marsh;58.942032;-3.0836815;-3.075000104;58.924999;2.23431033;8.10600196;0.22086799;10.49984446;10.49007871;0.127276
Sm_1027;Tidal Marsh;53.648807;0.025321572;0.025000001;53.62499909;1.35087956;8.08405405;0.42377297;11.44748646;11.41741555;0.01163412
Sm_1028;Tidal Marsh;53.646796;0.026753341;0.025000001;53.62499909;1.35087956;8.08405405;0.42377297;11.44748646;11.41741555;0.01163412
Sm_1029;Tidal Marsh;54.87058;-4.4272362;-4.375000148;54.87499907;1.42007334;8.06424851;0.11070604;11.51980789;11.52166329;0.00905976
Sm_103;Tidal Marsh;-34.31794648;115.176492;115.2250039;-34.32499942;0.01001871;8.12956476;0.02092712;19.40948263;19.34187802;0.04318284
Sm_1030;Tidal Marsh;51.79765225;0.92172498;0.975000033;51.77499912;1.87666552;8.11914576;1.59967888;12.34322876;12.32277993;0.02117465
Sm_1031;Tidal Marsh;51.79594626;0.92325638;0.975000033;51.77499912;1.87666552;8.11914576;1.59967888;12.34322876;12.32277993;0.02117465
Sm_1032;Tidal Marsh;51.62965771;0.64532704;0.625000021;51.52499913;0.92480628;8.09343931;0.79247746;12.31124176;11.90575633;0.05943631
Sm_1033;Tidal Marsh;51.62850607;0.64507262;0.625000021;51.52499913;0.92480628;8.09343931;0.79247746;12.31124176;11.90575633;0.05943631
Sm_1034;Tidal Marsh;51.8529552;0.95950075;0.975000033;51.77499912;1.87666552;8.11914576;1.59967888;12.34322876;12.32277993;0.02117465
Sm_1035;Tidal Marsh;51.85142518;0.95859249;0.975000033;51.77499912;1.87666552;8.11914576;1.59967888;12.34322876;12.32277993;0.02117465
Sm_1036;Tidal Marsh;51.63893367;0.66212703;0.675000023;51.52499913;0.3227263;8.07010392;0.14753059;12.32593566;11.29262059;0.06559108
Sm_1037;Tidal Marsh;51.63800513;0.66083885;0.675000023;51.52499913;0.3227263;8.07010392;0.14753059;12.32593566;11.29262059;0.06559108
Sm_1038;Tidal Marsh;51.71924295;0.71027082;0.725000025;51.52499913;1.02900401;8.0976218;0.92524439;12.36332037;11.94009749;0.04071412
Sm_1039;Tidal Marsh;51.71935082;0.71691292;0.725000025;51.52499913;1.02900401;8.0976218;0.92524439;12.36332037;11.94009749;0.04071412
Sm_104;Tidal Marsh;-34.2876;115.161836;115.2250039;-34.32499942;0.01001871;8.12956476;0.02092712;19.40948263;19.34187802;0.04318284
Sm_1040;Tidal Marsh;51.71904626;0.71447984;0.725000025;51.52499913;1.02900401;8.0976218;0.92524439;12.36332037;11.94009749;0.04071412
Sm_1041;Tidal Marsh;51.717241;0.857563;0.925000031;51.62499912;1.63737256;8.11700497;1.43810404;12.35565893;12.3080004;0.01226911
Sm_1042;Tidal Marsh;51.76840038;0.83710577;0.975000033;51.77499912;1.87666552;8.11914576;1.59967888;12.34322876;12.32277993;0.02117465
Sm_1043;Tidal Marsh;51.71974493;0.86550284;0.975000033;51.72499912;1.68313787;8.11598744;1.55870936;12.34433727;12.2058112;0.02444186
Sm_1044;Tidal Marsh;51.769839;0.8386148;0.975000033;51.77499912;1.87666552;8.11914576;1.59967888;12.34322876;12.32277993;0.02117465
Sm_1045;Tidal Marsh;51.76887425;0.83857589;0.975000033;51.77499912;1.87666552;8.11914576;1.59967888;12.34322876;12.32277993;0.02117465
Sm_1046;Tidal Marsh;51.62069349;0.81189626;0.825000028;51.52499913;0.31841069;8.0702077;0.15130481;12.38778425;10.91961106;0.06256486
Sm_1047;Tidal Marsh;51.62206024;0.80744712;0.825000028;51.52499913;0.31841069;8.0702077;0.15130481;12.38778425;10.91961106;0.06256486
Sm_1048;Tidal Marsh;38.8085;117.3194;117.625004;38.82499934;0.15749094;8.04484701;0.03800597;13.67110394;14.13184448;0.04509684
Sm_1049;Tidal Marsh;38.7496;117.4726;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_105;Tidal Marsh;-34.26131896;115.1990478;115.2250039;-34.32499942;0.01001871;8.12956476;0.02092712;19.40948263;19.34187802;0.04318284
Sm_1050;Tidal Marsh;38.7561;117.4882;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1051;Tidal Marsh;38.7823;117.3463;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1052;Tidal Marsh;38.7776;117.3617;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1053;Tidal Marsh;38.7755;117.3698;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1054;Tidal Marsh;38.7656;117.4028;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1055;Tidal Marsh;38.7535;117.4403;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1056;Tidal Marsh;38.7511;117.4513;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1057;Tidal Marsh;38.7481;117.4605;117.625004;38.77499934;0.16850118;8.04364922;0.03609903;13.57675483;14.16680719;0.05528904
Sm_1058;Tidal Marsh;41.0507;121.8923;121.8250041;40.92499931;0.48078034;8.07034324;0.18844742;12.58460681;11.16923694;0.01049002
Sm_1059;Tidal Marsh;41.0507;121.8923;121.8250041;40.92499931;0.48078034;8.07034324;0.18844742;12.58460681;11.16923694;0.01049002
Sm_106;Tidal Marsh;-33.301967;115.690483;115.6750039;-33.27499944;0.00382045;8.13171906;0.01952894;18.8948802;18.86381854;0.06541048
Sm_1060;Tidal Marsh;41.0321;121.8884;121.8250041;40.92499931;0.48078034;8.07034324;0.18844742;12.58460681;11.16923694;0.01049002
Sm_1061;Tidal Marsh;40.9921;121.9361;121.8250041;40.92499931;0.48078034;8.07034324;0.18844742;12.58460681;11.16923694;0.01049002
Sm_1062;Tidal Marsh;41.0468;121.8686;121.8250041;40.92499931;0.48078034;8.07034324;0.18844742;12.58460681;11.16923694;0.01049002
Sm_1063;Tidal Marsh;41.0499;121.832;121.8250041;40.92499931;0.48078034;8.07034324;0.18844742;12.58460681;11.16923694;0.01049002
Sm_1064;Tidal Marsh;38.9256;116.0964;117.625004;38.82499934;0.15749094;8.04484701;0.03800597;13.67110394;14.13184448;0.04509684
Sm_1065;Tidal Marsh;38.8864;116;117.625004;38.82499934;0.15749094;8.04484701;0.03800597;13.67110394;14.13184448;0.04509684
Sm_1066;Tidal Marsh;38.9278;116.1489;117.625004;38.82499934;0.15749094;8.04484701;0.03800597;13.67110394;14.13184448;0.04509684
Sm_1067;Tidal Marsh;37.6258;118.5869;118.975004;37.62499936;0.64545297;8.13265784;0.01320157;14.25257851;13.76286718;0.02454481
Sm_1068;Tidal Marsh;37.7249;118.7401;118.975004;37.62499936;0.64545297;8.13265784;0.01320157;14.25257851;13.76286718;0.02454481
Sm_1069;Tidal Marsh;37.7959;118.8817;118.975004;37.62499936;0.64545297;8.13265784;0.01320157;14.25257851;13.76286718;0.02454481
Sm_107;Tidal Marsh;-33.30025;115.6795;115.6750039;-33.27499944;0.00382045;8.13171906;0.01952894;18.8948802;18.86381854;0.06541048
Sm_1070;Tidal Marsh;56.7046;8.24737;8.275000281;56.72499904;1.90385367;8.06857083;0.10490937;10.49636272;10.22010553;0.04057363
Sm_1071;Tidal Marsh;56.70477;8.248;8.275000281;56.72499904;1.90385367;8.06857083;0.10490937;10.49636272;10.22010553;0.04057363
Sm_1072;Tidal Marsh;56.75003;10.30122;10.32500035;56.77499904;1.02655624;8.07322527;0.03863336;10.37631265;10.37557185;0.05732374
Sm_1073;Tidal Marsh;56.75005;10.30119;10.32500035;56.77499904;1.02655624;8.07322527;0.03863336;10.37631265;10.37557185;0.05732374
Sm_1074;Tidal Marsh;56.74992;10.30124;10.32500035;56.77499904;1.02655624;8.07322527;0.03863336;10.37631265;10.37557185;0.05732374
Sm_1075;Tidal Marsh;56.7464;10.30474;10.32500035;56.77499904;1.02655624;8.07322527;0.03863336;10.37631265;10.37557185;0.05732374
Sm_1076;Tidal Marsh;56.7463;10.30468;10.32500035;56.77499904;1.02655624;8.07322527;0.03863336;10.37631265;10.37557185;0.05732374
Sm_1077;Tidal Marsh;56.74634;10.30479;10.32500035;56.77499904;1.02655624;8.07322527;0.03863336;10.37631265;10.37557185;0.05732374
Sm_1078;Tidal Marsh;56.75003;10.30122;10.32500035;56.77499904;1.02655624;8.07322527;0.03863336;10.37631265;10.37557185;0.05732374
Sm_1079;Tidal Marsh;56.708652;10.166294;10.27500035;56.82499904;1.13836654;8.07637259;0.03794064;10.37753302;10.37687893;0.05774061
Sm_108;Tidal Marsh;-33.320467;115.6794;115.6750039;-33.27499944;0.00382045;8.13171906;0.01952894;18.8948802;18.86381854;0.06541048
Sm_1080;Tidal Marsh;56.70871;10.16602;10.27500035;56.82499904;1.13836654;8.07637259;0.03794064;10.37753302;10.37687893;0.05774061
Sm_1081;Tidal Marsh;56.607;10.30801;10.37500035;56.62499904;0.94792481;8.07287347;0.03803783;10.37982123;10.3662314;0.04060463
Sm_1082;Tidal Marsh;56.60702;10.30823;10.37500035;56.62499904;0.94792481;8.07287347;0.03803783;10.37982123;10.3662314;0.04060463
Sm_1083;Tidal Marsh;55.87585;10.01921;10.02500034;55.87499905;1.61021967;8.08627129;0.01971869;10.33428027;10.34080656;0.08349188
Sm_1084;Tidal Marsh;55.875676;10.018878;10.02500034;55.87499905;1.61021967;8.08627129;0.01971869;10.33428027;10.34080656;0.08349188
Sm_1085;Tidal Marsh;55.45571;10.43325;10.47500036;55.47499906;0.74272146;8.08116569;0.03234195;10.45733954;10.32123026;0.02450268
Sm_1086;Tidal Marsh;55.45606;10.43289;10.47500036;55.47499906;0.74272146;8.08116569;0.03234195;10.45733954;10.32123026;0.02450268
Sm_1087;Tidal Marsh;55.10811;10.09459;10.07500034;55.12499907;1.13655391;8.09709878;0.01713312;10.48049088;10.41417298;0.01500118
Sm_1088;Tidal Marsh;55.73318;11.19575;11.17500038;55.77499905;0.92830039;8.09903844;0.02339885;10.31862384;10.39063265;0.0377459
Sm_1089;Tidal Marsh;55.73318;11.19575;11.17500038;55.77499905;0.92830039;8.09903844;0.02339885;10.31862384;10.39063265;0.0377459
Sm_109;Tidal Marsh;-32.642733;115.646983;115.6250039;-32.57499945;0.02570446;8.12673666;0.0212524;19.34367084;19.31263519;0.05978576
Sm_1090;Tidal Marsh;55.73318;11.19575;11.17500038;55.77499905;0.92830039;8.09903844;0.02339885;10.31862384;10.39063265;0.0377459
Sm_1091;Tidal Marsh;55.7429;11.30363;11.32500038;55.77499905;0.98122829;8.10335845;0.02212053;10.33870822;10.34451929;0.05847118
Sm_1092;Tidal Marsh;55.7429;11.30363;11.32500038;55.77499905;0.98122829;8.10335845;0.02212053;10.33870822;10.34451929;0.05847118
Sm_1093;Tidal Marsh;55.7429;11.30363;11.32500038;55.77499905;0.98122829;8.10335845;0.02212053;10.33870822;10.34451929;0.05847118
Sm_1094;Tidal Marsh;55.88627;11.53115;11.47500039;55.87499905;0.95817473;8.06576451;0.06714132;10.30791151;9.89114989;0.07318908
Sm_1095;Tidal Marsh;55.88627;11.53115;11.47500039;55.87499905;0.95817473;8.06576451;0.06714132;10.30791151;9.89114989;0.07318908
Sm_1096;Tidal Marsh;55.88627;11.53115;11.47500039;55.87499905;0.95817473;8.06576451;0.06714132;10.30791151;9.89114989;0.07318908
Sm_110;Tidal Marsh;-32.543458;115.720211;115.6750039;-32.52499945;0.02477729;8.12649283;0.02133529;19.33682692;19.31428343;0.05696769
Sm_111;Tidal Marsh;-32.551997;115.758673;115.7250039;-32.47499945;0.02931509;8.1252515;0.02189612;19.38082819;19.34848;0.05742171
Sm_112;Tidal Marsh;-32.026075;115.812793;115.7250039;-32.02499946;0.03949536;8.12337214;0.02539068;19.76169031;20.5202517;0.16607058
