,Core,Depth,Acc.Mass,Age,Age.Pb,Age.C
743,Sg_032,47.1624,54.63207034,NA,NA,4242
744,Sg_032,50.4528,58.7394732,NA,NA,4632
745,Sg_032,53.7432,63.44984087,NA,NA,5037
746,Sg_032,54.84,65.19420483,NA,NA,5242
747,Sg_032,68.0016,81.50737965,NA,NA,6866
748,Sg_038,1.1724,0.882861074,NA,NA,31
749,Sg_038,2.3448,2.059677783,NA,NA,62
750,Sg_038,3.5172,3.034132607,NA,NA,92
751,Sg_038,4.6896,4.466315788,NA,NA,122
752,Sg_038,5.862,5.737370568,NA,NA,180
753,Sg_038,9.3792,9.879873114,NA,NA,298
754,Sg_038,12.8964,13.8080634,NA,NA,415
755,Sg_038,16.4136,17.6803929,NA,NA,529
756,Sg_038,19.9308,21.77375752,NA,NA,643
757,Sg_038,23.448,26.55078717,NA,NA,787
758,Sg_038,26.9652,29.86939009,NA,NA,872
759,Sg_038,30.4824,33.2326205,NA,NA,957
760,Sg_038,33.9996,36.81411525,NA,NA,1043
761,Sg_041,1.1892,0.24391008,0,0,0
762,Sg_041,2.3784,0.823978915,4,4,29
763,Sg_041,3.5676,1.632776721,8,8,58
764,Sg_041,4.7568,2.358476272,8,8,58
765,Sg_041,5.946,3.224484878,12,12,87
766,Sg_041,7.1352,4.261416859,16,16,117
767,Sg_041,8.3244,5.049463735,21,20,146
768,Sg_041,9.5136,6.071624268,26,27,172
769,Sg_041,10.7028,6.729493332,32,33,198
770,Sg_041,11.892,7.641159498,37,39,224
771,Sg_041,13.0812,9.079973326,43,45,251
772,Sg_041,14.2704,10.12488189,48,52,277
773,Sg_041,15.4596,11.75776496,128,63,331
774,Sg_041,16.6488,13.0831971,168,68,358
775,Sg_041,17.838,14.99274742,247,79,413
776,Sg_041,19.0272,16.55883598,315,90,468
777,Sg_041,20.2164,17.89381638,349,95,495
778,Sg_041,21.4056,19.07528402,383,100,522
779,Sg_041,22.5948,20.38579502,417,105,550
780,Sg_041,23.784,22.03350863,487,116,604
781,Sg_041,24.9732,23.61766956,558,126,659
782,Sg_041,27.3516,26.83959012,661,141,741
783,Sg_041,29.73,30.25225142,763,157,823
784,Sg_041,32.1084,33.92136475,952,177,995
785,Sg_041,34.4868,37.75437418,1138,197,1176
786,Sg_041,36.8652,41.05611175,1277,213,1311
787,Sg_041,39.2436,45.07457966,1463,233,1487
788,Sg_041,41.622,49.08722171,1651,253,1671
789,Sg_041,44.0004,53.05673113,1841,274,1857
790,Sg_041,46.3788,56.87439401,2030,294,2042
791,Sg_041,48.7572,60.71722744,2223,315,2230
792,Sg_041,51.1356,64.46997473,2379,330,2380
793,Sg_041,53.514,67.84015729,2581,351,2581
794,Sg_041,55.8924,71.53318067,2782,371,2783
795,Sg_041,59.46,77.10952421,3033,397,3039
796,Sg_041,65.406,86.53080857,3544,447,3547
797,Sg_041,71.352,94.62865789,3959,488,3950
798,Sg_041,77.298,104.3136776,4417,533,4411
799,Sg_041,83.244,112.9806255,4872,579,4870
800,Sg_041,89.19,120.9750589,5276,619,5276
801,Sg_041,95.136,129.6329115,5678,659,5681
802,Sg_042,1.4,0.375424498,NA,6,NA
803,Sg_042,2.8,0.640165193,NA,17,NA
804,Sg_042,4.2,1.070393961,NA,20.5,NA
805,Sg_042,5.6,1.523641107,NA,41,NA
806,Sg_042,7,2.07747141,NA,43.5,NA
807,Sg_042,9.8,3.520258378,NA,87,NA
808,Sg_042,11.2,4.363786468,NA,66,NA
809,Sg_042,14,5.823334862,NA,132,NA
810,Sg_042,15.4,6.627559961,NA,153,NA
811,Sg_042,18.2,8.480746451,NA,174,NA
812,Sg_042,19.6,9.51048937,NA,216,NA
813,Sg_042,22.4,12.4239468,NA,256,NA
814,Sg_042,23.8,13.88831424,NA,297,NA
815,Sg_042,26.6,16.56360858,NA,356,NA
816,Sg_042,28,17.78984213,NA,376,NA
817,Sg_042,30.8,20.37245477,NA,415,NA
818,Sg_042,35,24.37526644,NA,495,NA
819,Sg_042,39.2,28.79780467,NA,596,NA
820,Sg_042,43.4,33.00948463,NA,678,NA
821,Sg_042,47.6,37.04650032,NA,759,NA
822,Sg_042,51.8,41.0500418,NA,840,NA
823,Sg_042,56,45.26877178,NA,921,NA
824,Sg_042,60.2,49.60085669,NA,1019,NA
825,Sg_042,64.4,53.75487151,NA,1098,NA
826,Sg_042,68.6,57.73417825,NA,1180,NA
827,Sg_042,75.6,65.21186026,NA,1319,NA
828,Sg_042,82.6,72.38850316,NA,1461,NA
829,Sg_042,92.4,82.28000612,NA,1662,NA
830,Sg_042,100.8,90.91430216,NA,1823,NA
831,Sg_043,1.0789,0.946019243,NA,NA,42
832,Sg_043,2.1578,1.850441383,NA,NA,84
833,Sg_043,3.2367,2.737458283,NA,NA,125
834,Sg_043,4.3156,3.90608239,NA,NA,167
835,Sg_043,5.3945,4.990233708,NA,NA,209
836,Sg_043,7.5523,6.692400582,NA,NA,289
837,Sg_043,9.7101,8.637314707,NA,NA,368
838,Sg_043,11.8679,10.75800227,NA,NA,451
839,Sg_043,14.0257,12.55373825,NA,NA,538
840,Sg_043,16.1835,14.92664434,NA,NA,624
841,Sg_043,18.3413,17.24631484,NA,NA,698
842,Sg_043,20.4991,19.49330101,NA,NA,771
843,Sg_043,22.6569,21.25180433,NA,NA,846
844,Sg_043,24.8147,23.28959765,NA,NA,922
845,Sg_043,26.9725,24.81133794,NA,NA,998
846,Sg_043,29.1303,26.22991036,NA,NA,1035
847,Sg_043,31.2881,28.53021087,NA,NA,1145
848,Sg_043,33.4459,30.72188797,NA,NA,1220
849,Sg_043,35.6037,33.07654143,NA,NA,1297
850,Sg_043,37.7615,35.45996865,NA,NA,1374
851,Sg_043,39.9193,37.80273615,NA,NA,1501
852,Sg_043,42.0771,40.44342499,NA,NA,1585
853,Sg_044,1.1486,0.980258366,NA,NA,53
854,Sg_044,2.2972,1.525516575,NA,NA,107
855,Sg_044,3.4458,2.305018227,NA,NA,107
856,Sg_044,4.5944,2.959781913,NA,NA,160
857,Sg_044,5.743,3.502070266,NA,NA,214
858,Sg_044,8.0402,5.368836929,NA,NA,267
859,Sg_044,10.3374,6.979864615,NA,NA,373
860,Sg_044,12.6346,8.706109962,NA,NA,479
861,Sg_044,14.9318,10.1635314,NA,NA,532
862,Sg_044,17.229,12.26607833,NA,NA,633
863,Sg_044,19.5262,14.89553528,NA,NA,785
864,Sg_044,21.8234,16.71658452,NA,NA,885
865,Sg_044,24.1206,18.83943744,NA,NA,985
866,Sg_044,26.4178,20.72514093,NA,NA,1081
867,Sg_044,31.0122,25.27664221,NA,NA,1264
868,Sg_044,33.3094,27.10522386,NA,NA,1351
869,Sg_044,35.6066,29.52683078,NA,NA,1480
870,Sg_044,37.9038,31.73238861,NA,NA,1568
871,Sg_044,40.201,33.9267057,NA,NA,1657
872,Sg_044,42.4982,36.1966743,NA,NA,1745
873,Sg_044,44.7954,38.21703125,NA,NA,1833
874,Sg_044,50.5384,43.02934568,NA,NA,2061
875,Sg_044,59.7272,52.25459352,NA,NA,2468
876,Sg_044,68.916,61.68636982,NA,NA,2906
877,Sg_044,78.1048,71.29839749,NA,NA,3312
878,Sg_044,87.2936,81.58040523,NA,NA,3763
879,Sg_045,1.2015,1.074485057,NA,NA,11
880,Sg_045,2.403,2.026274677,NA,NA,23
881,Sg_045,3.6045,3.183423823,NA,NA,34
882,Sg_045,4.806,4.161828631,NA,NA,46
883,Sg_045,6.0075,5.567320792,NA,NA,68
884,Sg_045,8.4105,7.870787612,NA,NA,89
885,Sg_045,10.8135,10.39231192,NA,NA,111
886,Sg_045,13.2165,13.02391721,NA,NA,142
887,Sg_045,15.6195,15.29977505,NA,NA,163
888,Sg_045,18.0225,17.30479182,NA,NA,184
889,Sg_045,20.4255,19.57958071,NA,NA,215
890,Sg_045,22.8285,21.5860464,NA,NA,237
891,Sg_045,25.2315,24.12270721,NA,NA,259
892,Sg_045,27.6345,25.94739291,NA,NA,285
893,Sg_045,30.0375,27.63666017,NA,NA,313
894,Sg_045,32.4405,29.56538897,NA,NA,341
895,Sg_045,34.8435,31.61230357,NA,NA,370
896,Sg_045,37.2465,33.55286598,NA,NA,398
897,Sg_045,39.6495,35.58098627,NA,NA,428
898,Sg_045,42.0525,37.73194396,NA,NA,458
899,Sg_045,44.4555,39.97599218,NA,NA,488
900,Sg_045,52.866,48.71011997,NA,NA,618
901,Sg_045,62.478,58.23535726,NA,NA,749
902,Sg_045,72.09,68.36138631,NA,NA,896
903,Sg_045,81.702,78.9338723,NA,NA,1058
904,Sg_045,91.314,88.87628794,NA,NA,1194
905,Sg_051,1.51,0.510642789,NA,8,NA
906,Sg_051,3.02,1.138697807,NA,8,NA
907,Sg_051,7.55,2.94645465,NA,30,NA
908,Sg_051,15.1,6.950269,NA,71,NA
909,Sg_051,22.65,10.78983302,NA,110,NA
910,Sg_051,30.2,15.54655855,NA,163,NA
911,Sg_051,37.75,20.03495697,NA,205,NA
912,Sg_051,45.3,24.47728576,NA,245,NA
913,Sg_051,60.4,39.3324257,NA,394,NA
914,Sg_051,75.5,42.27482146,NA,424,NA
915,Sg_051,83.05,47.02060057,NA,474,NA
916,Sg_051,90.6,51.78162717,NA,525,NA
917,Sg_051,98.15,55.76757338,NA,555,NA
918,Sg_057,1,0.174172622,NA,1,NA
919,Sg_057,8,1.836140706,NA,36,NA
920,Sg_057,16,4.240987077,NA,73,NA
921,Sg_057,25,9.215904433,NA,175,NA
922,Sg_057,29,14.01365899,NA,277,NA
923,Sg_057,41,26.75689645,NA,541,NA
924,Sg_057,50,41.12241089,NA,822,NA
925,Sg_057,66,61.01472995,NA,1232,NA
926,Sg_057,84,91.64991602,NA,1840,NA
927,Sg_058,1.4724,0.412939812,NA,NA,0
928,Sg_058,7.362,2.726695766,NA,NA,55
929,Sg_058,14.724,4.778658071,NA,NA,92
930,Sg_058,22.086,9.657527045,NA,NA,178
931,Sg_058,29.448,15.23253169,NA,NA,265
932,Sg_058,36.81,22.5978004,NA,NA,633
933,Sg_058,44.172,31.71741191,NA,NA,1090
934,Sg_058,58.896,57.67555001,NA,NA,2421
935,Sg_058,73.62,91.64991602,NA,NA,4154
936,Sg_058,88.344,116.3602174,NA,NA,5371
937,Sg_081,1,0.695393855,NA,2,NA
938,Sg_081,7,7.451893981,NA,14,NA
939,Sg_081,14,16.87860677,NA,36,NA
940,Sg_081,22,28.21748565,NA,60,NA
941,Sg_081,29,37.23901372,NA,78,NA
942,Sg_081,37,46.10908373,NA,97,NA
943,Sg_081,44,54.13707542,NA,113,NA
944,Sg_081,59,77.76754885,NA,161,NA
945,Sg_081,74,102.3759951,NA,210,NA
946,Sg_081,89,125.068264,NA,257,NA
947,Sg_083,1.1685,1.466488557,NA,NA,16
948,Sg_083,2.337,2.83924669,NA,NA,47
949,Sg_083,3.5055,4.30449146,NA,NA,62
950,Sg_083,4.674,5.886955795,NA,NA,93
951,Sg_083,5.8425,7.445710796,NA,NA,108
952,Sg_083,8.1795,9.536482857,NA,NA,153
953,Sg_083,10.5165,10.90409643,NA,NA,168
954,Sg_083,12.8535,12.1587693,NA,NA,183
955,Sg_083,15.1905,14.17465224,NA,NA,213
956,Sg_083,17.5275,15.72406118,NA,NA,244
957,Sg_083,19.8645,17.31555657,NA,NA,259
958,Sg_083,24.5385,23.02282965,NA,NA,351
959,Sg_083,26.8755,25.95078401,NA,NA,395
960,Sg_083,29.2125,29.59610044,NA,NA,447
961,Sg_083,31.5495,33.53842627,NA,NA,495
962,Sg_083,33.8865,36.14096049,NA,NA,518
963,Sg_083,36.2235,37.8549422,NA,NA,542
964,Sg_083,38.5605,40.20398175,NA,NA,566
965,Sg_083,40.8975,44.20819942,NA,NA,614
966,Sg_083,43.2345,46.88658684,NA,NA,651
967,Sg_083,45.5715,50.85738298,NA,NA,700
968,Sg_083,51.414,59.24596888,NA,NA,795
969,Sg_083,60.762,75.18308487,NA,NA,987
970,Sg_083,70.11,89.84492121,NA,NA,1167
971,Sg_083,74.784,96.46117298,NA,NA,1240
972,Sg_083,79.458,103.4825544,NA,NA,1326
973,Sg_083,88.806,119.6317802,NA,NA,1522
974,Sg_084,1.2664,0.459124736,NA,NA,0
975,Sg_084,2.5328,1.803595824,NA,NA,72
976,Sg_084,3.7992,2.886716988,NA,NA,108
977,Sg_084,5.0656,4.40202783,NA,NA,144
978,Sg_084,6.332,5.709718872,NA,NA,215
979,Sg_084,8.8648,8.580287214,NA,NA,322
980,Sg_084,11.3976,11.3485317,NA,NA,394
981,Sg_084,13.9304,13.75758905,NA,NA,504
982,Sg_084,16.4632,16.69470654,NA,NA,613
983,Sg_084,18.996,19.52467108,NA,NA,723
984,Sg_084,21.5288,22.18394513,NA,NA,797
985,Sg_084,24.0616,24.91576955,NA,NA,906
986,Sg_084,26.5944,27.73028103,NA,NA,1012
987,Sg_084,29.1272,30.44084871,NA,NA,1083
988,Sg_084,31.66,33.60468282,NA,NA,1233
989,Sg_084,34.1928,36.42307074,NA,NA,1309
990,Sg_084,36.7256,38.7677257,NA,NA,1425
991,Sg_084,40.5248,41.81242391,NA,NA,1514
992,Sg_088,1.2725,0.698342319,NA,NA,20
993,Sg_088,2.545,1.717578892,NA,NA,41
994,Sg_088,3.8175,2.817651085,NA,NA,61
995,Sg_088,5.09,3.997835459,NA,NA,81
996,Sg_088,6.3625,4.98027804,NA,NA,101
997,Sg_088,8.9075,6.994661509,NA,NA,143
998,Sg_088,11.4525,9.693379711,NA,NA,205
999,Sg_088,13.9975,12.29573038,NA,NA,247
1000,Sg_088,16.5425,15.08383315,NA,NA,309
1001,Sg_088,19.0875,19.15858315,NA,NA,391
1002,Sg_088,21.6325,22.92572107,NA,NA,473
1003,Sg_088,24.1775,26.51431925,NA,NA,555
1004,Sg_088,26.7225,30.94738388,NA,NA,635
1005,Sg_088,29.2675,35.08944911,NA,NA,720
1006,Sg_088,31.8125,39.66807961,NA,NA,821
1007,Sg_088,34.3575,43.40780621,NA,NA,882
1008,Sg_088,36.9025,47.1013738,NA,NA,966
1009,Sg_088,39.4475,50.83297052,NA,NA,1050
1010,Sg_088,41.9925,54.18717407,NA,NA,1113
1011,Sg_090,1.1611,1.518787722,NA,NA,25
1012,Sg_090,2.3222,3.19710806,NA,NA,38
1013,Sg_090,3.4833,4.431631078,NA,NA,50
1014,Sg_090,4.6444,5.633591491,NA,NA,74
1015,Sg_090,5.8055,6.765922668,NA,NA,86
1016,Sg_090,8.1277,9.454699878,NA,NA,110
1017,Sg_090,10.4499,13.13210436,NA,NA,157
1018,Sg_090,12.7721,16.57196282,NA,NA,205
1019,Sg_090,15.0943,20.59986008,NA,NA,253
1020,Sg_090,17.4165,24.34905524,NA,NA,288
1021,Sg_090,19.7387,28.43860812,NA,NA,335
1022,Sg_090,22.0609,32.62129649,NA,NA,393
1023,Sg_090,26.7053,39.75725576,NA,NA,477
1024,Sg_090,29.0275,42.92635756,NA,NA,512
1025,Sg_090,31.3497,46.05866644,NA,NA,548
1026,Sg_090,33.6719,48.79271735,NA,NA,583
1027,Sg_090,35.9941,51.66145025,NA,NA,625
1028,Sg_090,38.3163,54.97749433,NA,NA,672
1029,Sg_090,40.6385,58.32191095,NA,NA,730
1030,Sg_090,42.9607,61.05972125,NA,NA,790
1031,Sg_091,1.3175,1.83376697,1,1,57
1032,Sg_091,2.635,3.558382025,4,4,114
1033,Sg_091,3.9525,5.172214671,6,6,142
1034,Sg_091,5.27,7.223851582,9,9,199
1035,Sg_091,6.5875,9.042432556,13,13,255
1036,Sg_091,9.2225,12.66713057,19,19,366
1037,Sg_091,11.8575,16.32790959,25,24,448
1038,Sg_091,14.4925,19.41928914,33,30,530
1039,Sg_091,17.1275,22.92881564,160,37,642
1040,Sg_091,19.7625,27.37061157,349,46,752
1041,Sg_091,22.3975,31.74726072,608,56,889
1042,Sg_091,25.0325,35.6821778,815,64,1002
1043,Sg_091,27.6675,39.00934905,974,70,1093
1044,Sg_091,30.3025,42.38334796,1125,76,1219
1045,Sg_094,2.3998,4.117736827,NA,NA,32
1046,Sg_094,8.3993,13.45350045,NA,NA,103
1047,Sg_094,14.3988,22.98783085,NA,NA,182
1048,Sg_094,20.3983,32.49374696,NA,NA,254
1049,Sg_094,26.3978,41.92379439,NA,NA,334
1050,Sg_094,32.3973,51.63856809,NA,NA,414
1051,Sg_094,38.3968,61.39754644,NA,NA,486
1052,Sg_094,44.3963,70.64073445,NA,NA,566
1053,Sg_094,50.3958,80.23597644,NA,NA,654
1054,Sg_094,56.3953,89.24289247,NA,NA,744
1055,Sg_095,1.0856,1.255425505,1,1,34
1056,Sg_095,2.1712,2.634103415,4,4,101
1057,Sg_095,3.2568,4.036843975,5,5,135
1058,Sg_095,4.3424,5.554204643,9,9,200
1059,Sg_095,5.428,7.009925185,11,11,232
1060,Sg_095,7.5992,10.27182895,17,16,327
1061,Sg_095,9.7704,13.86259397,24,24,457
1062,Sg_095,11.9416,16.85563506,31,30,557
1063,Sg_095,14.1128,18.87616346,35,34,624
1064,Sg_095,16.284,21.06334284,48,38,689
1065,Sg_095,18.4552,23.3840259,69,42,751
1066,Sg_095,20.6264,26.0707706,143,48,846
1067,Sg_095,22.7976,28.72700608,299,54,942
1068,Sg_095,24.9688,31.54540667,463,60,1039
1069,Sg_095,27.14,34.2858953,574,64,1103
1070,Sg_095,29.3112,37.20943921,745,70,1202
1071,Sg_095,31.4824,40.35434521,919,76,1302
1072,Sg_095,33.6536,43.83100644,1156,84,1431
1073,Sg_095,35.8248,46.88160747,1333,91,1529
1074,Sg_095,37.996,50.13972535,1509,97,1627
1075,Sg_095,40.1672,52.88810565,1660,103,1772
1076,Sg_095,42.3384,55.51145727,1811,109,1917
1077,Sg_095,44.5096,58.45694509,1911,113,2014
1078,Sg_095,46.6808,61.19381341,2062,119,2161
1079,Sg_095,49.9376,65.01042429,2263,127,2361
1080,Sg_096,1.2185,1.871629576,0,0,26
1081,Sg_096,2.437,3.718937213,3,3,53
1082,Sg_096,3.6555,5.74707116,6,6,78
1083,Sg_096,4.874,7.275794343,7,7,91
1084,Sg_096,6.0925,8.943711839,10,10,116
1085,Sg_096,8.5295,12.50199247,15,15,168
1086,Sg_096,10.9665,15.83359076,19,19,207
1087,Sg_096,13.4035,19.20701113,23,23,246
1088,Sg_096,15.8405,22.71697313,29,27,296
1089,Sg_096,18.2775,26.27409215,33,31,333
1090,Sg_096,20.7145,30.15568814,41,35,384
1091,Sg_096,23.1515,34.29838382,93,39,434
1092,Sg_096,25.5885,38.191372,161,44,483
1093,Sg_096,28.0255,42.43931773,237,48,533
1094,Sg_096,30.4625,46.469667,315,52,584
1095,Sg_096,32.8995,50.61116728,412,57,648
1096,Sg_096,35.3365,54.92810401,488,61,697
1097,Sg_096,37.7735,59.02547167,566,65,752
1098,Sg_096,40.2105,62.38606368,627,68,805
1099,Sg_096,42.6475,65.4949798,689,71,862
1100,Sg_096,45.0845,68.52543464,769,75,942
1101,Sg_096,48.74,73.1847981,849,79,1025
1102,Sg_097,1.3456,1.048325821,0,0,98
1103,Sg_097,2.6912,2.299721541,3,3,196
1104,Sg_097,4.0368,3.606607671,8,8,392
1105,Sg_097,5.3824,5.127763472,11,11,489
1106,Sg_097,6.728,7.3828891,15,15,689
1107,Sg_097,9.4192,11.238166,23,23,1087
1108,Sg_097,12.1104,14.91771704,35,35,1487
1109,Sg_097,14.8016,18.5688745,45,45,1894
1110,Sg_097,17.4928,21.80209065,56,53,2189
1111,Sg_097,20.184,24.4948957,65,58,2382
1112,Sg_097,22.8752,27.31811907,468,64,2676
1113,Sg_097,25.5664,30.90330936,1341,72,3068
1114,Sg_097,28.2576,34.35058527,2164,79,3354
1115,Sg_097,30.9488,37.30084511,3008,85,3647
1116,Sg_097,33.64,40.28748438,3860,91,3944
1117,Sg_097,36.3312,43.61310214,4278,99,4354
1118,Sg_097,40.368,47.45191031,4583,105,4659
1119,Sg_104,1.3529,0.364035407,NA,NA,0
1120,Sg_104,2.7058,0.662015945,NA,NA,41
1121,Sg_104,4.0587,1.204717805,NA,NA,61.5
